# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-11 17:58:23 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06785000 Middle Loup River at Saint Paul, Nebr.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06785000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	06785000	2013-02-27	2000	A:e
USGS	06785000	2013-02-28	1800	A:e
USGS	06785000	2013-03-01	1570	A:e
USGS	06785000	2013-03-02	1500	A:e
USGS	06785000	2013-03-03	1280	A
USGS	06785000	2013-03-04	1170	A
USGS	06785000	2013-03-05	1290	A
USGS	06785000	2013-03-06	1330	A
USGS	06785000	2013-03-07	897	A
USGS	06785000	2013-03-08	898	A
USGS	06785000	2013-03-09	1050	A
USGS	06785000	2013-03-10	1520	A
USGS	06785000	2013-03-11	1510	A
USGS	06785000	2013-03-12	1210	A
USGS	06785000	2013-03-13	1210	A
USGS	06785000	2013-03-14	1130	A
USGS	06785000	2013-03-15	1240	A
USGS	06785000	2013-03-16	1470	A
USGS	06785000	2013-03-17	1470	A
USGS	06785000	2013-03-18	1440	A
USGS	06785000	2013-03-19	1270	A
USGS	06785000	2013-03-20	933	A
USGS	06785000	2013-03-21	1010	A
USGS	06785000	2013-03-22	1180	A
USGS	06785000	2013-03-23	1420	A
USGS	06785000	2013-03-24	1410	A
USGS	06785000	2013-03-25	1450	A
USGS	06785000	2013-03-26	1290	A
USGS	06785000	2013-03-27	1250	A
USGS	06785000	2013-03-28	1240	A
USGS	06785000	2013-03-29	1310	A
USGS	06785000	2013-03-30	1530	A
USGS	06785000	2013-03-31	1580	A
USGS	06785000	2013-04-01	1440	A
USGS	06785000	2013-04-02	1120	A
USGS	06785000	2013-04-03	1210	A
USGS	06785000	2013-04-04	1020	A
USGS	06785000	2013-04-05	1200	A
USGS	06785000	2013-04-06	1340	A
USGS	06785000	2013-04-07	1320	A
USGS	06785000	2013-04-08	1660	A
USGS	06785000	2013-04-09	2650	A
USGS	06785000	2013-04-10	2450	A
USGS	06785000	2013-04-11	1780	A
USGS	06785000	2013-04-12	1290	A
USGS	06785000	2013-04-13	1220	A
USGS	06785000	2013-04-14	1380	A
USGS	06785000	2013-04-15	1350	A
USGS	06785000	2013-04-16	1240	A
USGS	06785000	2013-04-17	1130	A
USGS	06785000	2013-04-18	1160	A
USGS	06785000	2013-04-19	926	A
USGS	06785000	2013-04-20	669	A
USGS	06785000	2013-04-21	620	A
USGS	06785000	2013-04-22	759	A
USGS	06785000	2013-04-23	968	A
USGS	06785000	2013-04-24	817	A
USGS	06785000	2013-04-25	634	A
USGS	06785000	2013-04-26	566	A
USGS	06785000	2013-04-27	539	A
USGS	06785000	2013-04-28	580	A
USGS	06785000	2013-04-29	665	A
USGS	06785000	2013-04-30	716	A
USGS	06785000	2013-05-01	963	A
USGS	06785000	2013-05-02	1230	A
USGS	06785000	2013-05-03	958	A
USGS	06785000	2013-05-04	926	A
USGS	06785000	2013-05-05	987	A
USGS	06785000	2013-05-06	901	A
USGS	06785000	2013-05-07	823	A
USGS	06785000	2013-05-08	906	A
USGS	06785000	2013-05-09	955	A
USGS	06785000	2013-05-10	1010	A
USGS	06785000	2013-05-11	993	A
USGS	06785000	2013-05-12	966	A
USGS	06785000	2013-05-13	955	A
USGS	06785000	2013-05-14	964	A
USGS	06785000	2013-05-15	876	A
USGS	06785000	2013-05-16	845	A
USGS	06785000	2013-05-17	777	A
USGS	06785000	2013-05-18	755	A
USGS	06785000	2013-05-19	915	A
USGS	06785000	2013-05-20	953	A
USGS	06785000	2013-05-21	1040	A
USGS	06785000	2013-05-22	1120	A
USGS	06785000	2013-05-23	1170	A
USGS	06785000	2013-05-24	977	A
USGS	06785000	2013-05-25	3430	A
USGS	06785000	2013-05-26	3090	A
USGS	06785000	2013-05-27	2490	A
USGS	06785000	2013-05-28	2290	A
USGS	06785000	2013-05-29	2560	A
USGS	06785000	2013-05-30	2840	A
USGS	06785000	2013-05-31	2740	A
USGS	06785000	2013-06-01	2100	A
USGS	06785000	2013-06-02	1750	A
USGS	06785000	2013-06-03	1340	A
USGS	06785000	2013-06-04	1250	A
USGS	06785000	2013-06-05	1080	A
USGS	06785000	2013-06-06	967	A
USGS	06785000	2013-06-07	921	A
USGS	06785000	2013-06-08	938	A
USGS	06785000	2013-06-09	952	A
USGS	06785000	2013-06-10	936	A
USGS	06785000	2013-06-11	943	A
USGS	06785000	2013-06-12	776	A
USGS	06785000	2013-06-13	638	A
USGS	06785000	2013-06-14	602	A
USGS	06785000	2013-06-15	652	A
USGS	06785000	2013-06-16	561	A
USGS	06785000	2013-06-17	572	A
USGS	06785000	2013-06-18	595	A
USGS	06785000	2013-06-19	769	A
USGS	06785000	2013-06-20	683	A
USGS	06785000	2013-06-21	606	A
USGS	06785000	2013-06-22	675	A
USGS	06785000	2013-06-23	844	A
USGS	06785000	2013-06-24	1110	A
USGS	06785000	2013-06-25	1030	A
USGS	06785000	2013-06-26	1190	A
USGS	06785000	2013-06-27	1250	A
USGS	06785000	2013-06-28	1030	A
USGS	06785000	2013-06-29	825	A
USGS	06785000	2013-06-30	720	A
USGS	06785000	2013-07-01	662	A
USGS	06785000	2013-07-02	626	A
USGS	06785000	2013-07-03	415	A
USGS	06785000	2013-07-04	243	A
USGS	06785000	2013-07-05	205	A
USGS	06785000	2013-07-06	224	A
USGS	06785000	2013-07-07	241	A
USGS	06785000	2013-07-08	209	A
USGS	06785000	2013-07-09	255	A
USGS	06785000	2013-07-10	364	A
USGS	06785000	2013-07-11	258	A
USGS	06785000	2013-07-12	250	A
USGS	06785000	2013-07-13	223	A
USGS	06785000	2013-07-14	174	A
USGS	06785000	2013-07-15	145	A
USGS	06785000	2013-07-16	128	A
USGS	06785000	2013-07-17	157	A
USGS	06785000	2013-07-18	128	A
USGS	06785000	2013-07-19	106	A
USGS	06785000	2013-07-20	80	A
USGS	06785000	2013-07-21	58	A
USGS	06785000	2013-07-22	77	A
USGS	06785000	2013-07-23	277	A
USGS	06785000	2013-07-24	411	A
USGS	06785000	2013-07-25	595	A
USGS	06785000	2013-07-26	781	A
USGS	06785000	2013-07-27	589	A
USGS	06785000	2013-07-28	387	A
USGS	06785000	2013-07-29	411	A
USGS	06785000	2013-07-30	444	A
USGS	06785000	2013-07-31	427	A
USGS	06785000	2013-08-01	428	A
USGS	06785000	2013-08-02	1090	A
USGS	06785000	2013-08-03	1230	A
USGS	06785000	2013-08-04	600	A
USGS	06785000	2013-08-05	466	A
USGS	06785000	2013-08-06	438	A
USGS	06785000	2013-08-07	617	A
USGS	06785000	2013-08-08	324	A
USGS	06785000	2013-08-09	283	A
USGS	06785000	2013-08-10	182	A
USGS	06785000	2013-08-11	175	A
USGS	06785000	2013-08-12	507	A
USGS	06785000	2013-08-13	1860	A
USGS	06785000	2013-08-14	937	A
USGS	06785000	2013-08-15	1380	A
USGS	06785000	2013-08-16	2210	A
USGS	06785000	2013-08-17	1490	A
USGS	06785000	2013-08-18	1230	A
USGS	06785000	2013-08-19	1140	A
USGS	06785000	2013-08-20	1080	A
USGS	06785000	2013-08-21	936	A
USGS	06785000	2013-08-22	1020	A
USGS	06785000	2013-08-23	956	A
USGS	06785000	2013-08-24	1030	A
USGS	06785000	2013-08-25	960	A
USGS	06785000	2013-08-26	782	A
USGS	06785000	2013-08-27	709	A
USGS	06785000	2013-08-28	592	A
USGS	06785000	2013-08-29	482	A
USGS	06785000	2013-08-30	248	A
USGS	06785000	2013-08-31	159	A
USGS	06785000	2013-09-01	113	A
USGS	06785000	2013-09-02	129	A
USGS	06785000	2013-09-03	272	A
USGS	06785000	2013-09-04	415	A
USGS	06785000	2013-09-05	384	A
USGS	06785000	2013-09-06	237	A
USGS	06785000	2013-09-07	200	A
USGS	06785000	2013-09-08	181	A
USGS	06785000	2013-09-09	202	A
USGS	06785000	2013-09-10	227	A
USGS	06785000	2013-09-11	313	A
USGS	06785000	2013-09-12	353	A
USGS	06785000	2013-09-13	284	A
USGS	06785000	2013-09-14	293	A
USGS	06785000	2013-09-15	313	A
USGS	06785000	2013-09-16	435	A
USGS	06785000	2013-09-17	515	A
USGS	06785000	2013-09-18	549	A
USGS	06785000	2013-09-19	617	A
USGS	06785000	2013-09-20	804	A
USGS	06785000	2013-09-21	743	A
USGS	06785000	2013-09-22	702	A
USGS	06785000	2013-09-23	894	A
USGS	06785000	2013-09-24	754	A
USGS	06785000	2013-09-25	788	A
USGS	06785000	2013-09-26	886	A
USGS	06785000	2013-09-27	738	A
USGS	06785000	2013-09-28	1610	A
USGS	06785000	2013-09-29	2100	A
USGS	06785000	2013-09-30	1480	A
USGS	06785000	2013-10-01	1370	A
USGS	06785000	2013-10-02	1370	A
USGS	06785000	2013-10-03	3010	A
USGS	06785000	2013-10-04	3050	A
USGS	06785000	2013-10-05	1130	A
USGS	06785000	2013-10-06	1090	A
USGS	06785000	2013-10-07	791	A
USGS	06785000	2013-10-08	849	A
USGS	06785000	2013-10-09	755	A
USGS	06785000	2013-10-10	744	A
USGS	06785000	2013-10-11	726	A
USGS	06785000	2013-10-12	739	A
USGS	06785000	2013-10-13	732	A
USGS	06785000	2013-10-14	868	A
USGS	06785000	2013-10-15	2430	A
USGS	06785000	2013-10-16	2170	A
USGS	06785000	2013-10-17	1450	A
USGS	06785000	2013-10-18	1470	A
USGS	06785000	2013-10-19	1340	A
USGS	06785000	2013-10-20	1290	A
USGS	06785000	2013-10-21	1260	A
USGS	06785000	2013-10-22	1310	A
USGS	06785000	2013-10-23	1130	A
USGS	06785000	2013-10-24	1120	P
USGS	06785000	2013-10-25	1160	P
USGS	06785000	2013-10-26	1170	P
USGS	06785000	2013-10-27	1090	P
USGS	06785000	2013-10-28	1020	P
USGS	06785000	2013-10-29	1010	P
USGS	06785000	2013-10-30	1100	P
USGS	06785000	2013-10-31	1010	P
USGS	06785000	2013-11-01	935	P
USGS	06785000	2013-11-02	971	P
USGS	06785000	2013-11-03	1130	P
USGS	06785000	2013-11-04	1360	P
USGS	06785000	2013-11-05	1600	P
USGS	06785000	2013-11-06	1600	P
USGS	06785000	2013-11-07	1540	P
USGS	06785000	2013-11-08	1390	P
USGS	06785000	2013-11-09	1290	P
USGS	06785000	2013-11-10	1380	P
USGS	06785000	2013-11-11	1400	P
USGS	06785000	2013-11-12	1450	P
USGS	06785000	2013-11-13	1520	P
USGS	06785000	2013-11-14	1360	P
USGS	06785000	2013-11-15	1280	P
USGS	06785000	2013-11-16	1390	P
USGS	06785000	2013-11-17	1460	P
USGS	06785000	2013-11-18	1400	P
USGS	06785000	2013-11-19	1410	P
USGS	06785000	2013-11-20	1170	P
USGS	06785000	2013-11-21	1110	P
USGS	06785000	2013-11-22	Ice	P
USGS	06785000	2013-11-23	Ice	P
USGS	06785000	2013-11-24	Ice	P
USGS	06785000	2013-11-25	Ice	P
USGS	06785000	2013-11-26	Ice	P
USGS	06785000	2013-11-27	Ice	P
USGS	06785000	2013-11-28	Ice	P
USGS	06785000	2013-11-29	Ice	P
USGS	06785000	2013-11-30	Ice	P
USGS	06785000	2013-12-01	Ice	P
USGS	06785000	2013-12-02	Ice	P
USGS	06785000	2013-12-03		
USGS	06785000	2013-12-04		
USGS	06785000	2013-12-05		
USGS	06785000	2013-12-06		
USGS	06785000	2013-12-07		
USGS	06785000	2013-12-08		
USGS	06785000	2013-12-09		
USGS	06785000	2013-12-10	Ice	P
USGS	06785000	2013-12-11	Ice	P
USGS	06785000	2013-12-12	Ice	P
USGS	06785000	2013-12-13	Ice	P
USGS	06785000	2013-12-14	Ice	P
USGS	06785000	2013-12-15	Ice	P
USGS	06785000	2013-12-16	Ice	P
USGS	06785000	2013-12-17	Ice	P
USGS	06785000	2013-12-18	Ice	P
USGS	06785000	2013-12-19	Ice	P
USGS	06785000	2013-12-20	Ice	P
USGS	06785000	2013-12-21	Ice	P
USGS	06785000	2013-12-22	Ice	P
USGS	06785000	2013-12-23	Ice	P
USGS	06785000	2013-12-24	Ice	P
USGS	06785000	2013-12-25	Ice	P
USGS	06785000	2013-12-26	Ice	P
USGS	06785000	2013-12-27	Ice	P
USGS	06785000	2013-12-28	Ice	P
USGS	06785000	2013-12-29	Ice	P
USGS	06785000	2013-12-30	Ice	P
USGS	06785000	2013-12-31	Ice	P
