# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-04-02 17:36:50 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06770500 Platte River near Grand Island, Nebr.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06770500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	06770500	2011-05-04	3180	A
USGS	06770500	2011-05-05	3430	A
USGS	06770500	2011-05-06	3460	A
USGS	06770500	2011-05-07	3560	A
USGS	06770500	2011-05-08	3660	A
USGS	06770500	2011-05-09	3580	A
USGS	06770500	2011-05-10	3610	A
USGS	06770500	2011-05-11	3790	A
USGS	06770500	2011-05-12	3810	A
USGS	06770500	2011-05-13	3860	A
USGS	06770500	2011-05-14	3910	A
USGS	06770500	2011-05-15	3830	A
USGS	06770500	2011-05-16	3590	A
USGS	06770500	2011-05-17	3930	A
USGS	06770500	2011-05-18	4270	A
USGS	06770500	2011-05-19	4550	A
USGS	06770500	2011-05-20	4920	A
USGS	06770500	2011-05-21	4970	A
USGS	06770500	2011-05-22	4760	A
USGS	06770500	2011-05-23	4760	A
USGS	06770500	2011-05-24	5000	A
USGS	06770500	2011-05-25	6490	A
USGS	06770500	2011-05-26	8560	A
USGS	06770500	2011-05-27	9300	A
USGS	06770500	2011-05-28	9240	A
USGS	06770500	2011-05-29	8890	A
USGS	06770500	2011-05-30	8350	A
USGS	06770500	2011-05-31	8090	A
USGS	06770500	2011-06-01	7800	A
USGS	06770500	2011-06-02	7670	A
USGS	06770500	2011-06-03	7730	A
USGS	06770500	2011-06-04	7700	A
USGS	06770500	2011-06-05	7570	A
USGS	06770500	2011-06-06	7350	A
USGS	06770500	2011-06-07	7380	A
USGS	06770500	2011-06-08	7370	A
USGS	06770500	2011-06-09	7260	A
USGS	06770500	2011-06-10	7360	A
USGS	06770500	2011-06-11	7310	A
USGS	06770500	2011-06-12	6980	A
USGS	06770500	2011-06-13	7030	A
USGS	06770500	2011-06-14	7310	A
USGS	06770500	2011-06-15	7140	A
USGS	06770500	2011-06-16	7060	A
USGS	06770500	2011-06-17	7040	A
USGS	06770500	2011-06-18	7020	A
USGS	06770500	2011-06-19	6760	A
USGS	06770500	2011-06-20	7280	A
USGS	06770500	2011-06-21	8730	A
USGS	06770500	2011-06-22	8590	A
USGS	06770500	2011-06-23	8660	A
USGS	06770500	2011-06-24	8160	A
USGS	06770500	2011-06-25	9320	A
USGS	06770500	2011-06-26	10000	A
USGS	06770500	2011-06-27	10200	A
USGS	06770500	2011-06-28	9450	A
USGS	06770500	2011-06-29	8740	A
USGS	06770500	2011-06-30	8010	A
USGS	06770500	2011-07-01	7670	A
USGS	06770500	2011-07-02	7510	A
USGS	06770500	2011-07-03	7800	A
USGS	06770500	2011-07-04	7890	A
USGS	06770500	2011-07-05	7300	A
USGS	06770500	2011-07-06	7160	A
USGS	06770500	2011-07-07	7670	A
USGS	06770500	2011-07-08	7210	A
USGS	06770500	2011-07-09	7090	A
USGS	06770500	2011-07-10	6630	A
USGS	06770500	2011-07-11	6420	A
USGS	06770500	2011-07-12	6020	A
USGS	06770500	2011-07-13	5960	A
USGS	06770500	2011-07-14	5860	A
USGS	06770500	2011-07-15	5770	A
USGS	06770500	2011-07-16	5610	A
USGS	06770500	2011-07-17	5380	A
USGS	06770500	2011-07-18	5380	A
USGS	06770500	2011-07-19	5540	A
USGS	06770500	2011-07-20	5640	A
USGS	06770500	2011-07-21	5810	A
USGS	06770500	2011-07-22	5530	A
USGS	06770500	2011-07-23	5670	A
USGS	06770500	2011-07-24	5920	A
USGS	06770500	2011-07-25	6460	A
USGS	06770500	2011-07-26	6640	A
USGS	06770500	2011-07-27	6610	A
USGS	06770500	2011-07-28	5960	A
USGS	06770500	2011-07-29	5580	A
USGS	06770500	2011-07-30	5170	A
USGS	06770500	2011-07-31	5020	A
USGS	06770500	2011-08-01	4820	A
USGS	06770500	2011-08-02	4480	A
USGS	06770500	2011-08-03	4230	A
USGS	06770500	2011-08-04	4090	A
USGS	06770500	2011-08-05	4180	A
USGS	06770500	2011-08-06	4530	A
USGS	06770500	2011-08-07	4930	A
USGS	06770500	2011-08-08	5220	A
USGS	06770500	2011-08-09	4900	A
USGS	06770500	2011-08-10	5070	A
USGS	06770500	2011-08-11	5250	A
USGS	06770500	2011-08-12	5170	A
USGS	06770500	2011-08-13	5100	A
USGS	06770500	2011-08-14	5080	A
USGS	06770500	2011-08-15	5320	A
USGS	06770500	2011-08-16	5500	A
USGS	06770500	2011-08-17	4900	A
USGS	06770500	2011-08-18	4500	A
USGS	06770500	2011-08-19	4120	A
USGS	06770500	2011-08-20	3750	A
USGS	06770500	2011-08-21	3520	A
USGS	06770500	2011-08-22	3550	A
USGS	06770500	2011-08-23	3600	A
USGS	06770500	2011-08-24	3560	A
USGS	06770500	2011-08-25	3400	A
USGS	06770500	2011-08-26	3280	A
USGS	06770500	2011-08-27	3240	A
USGS	06770500	2011-08-28	3280	A
USGS	06770500	2011-08-29	3470	A
USGS	06770500	2011-08-30	3970	A
USGS	06770500	2011-08-31	4140	A
USGS	06770500	2011-09-01	4210	A
USGS	06770500	2011-09-02	4070	A
USGS	06770500	2011-09-03	4360	A
USGS	06770500	2011-09-04	4580	A
USGS	06770500	2011-09-05	4540	A
USGS	06770500	2011-09-06	4450	A
USGS	06770500	2011-09-07	4440	A
USGS	06770500	2011-09-08	4300	A
USGS	06770500	2011-09-09	4240	A
USGS	06770500	2011-09-10	4370	A
USGS	06770500	2011-09-11	4470	A
USGS	06770500	2011-09-12	4480	A
USGS	06770500	2011-09-13	4460	A
USGS	06770500	2011-09-14	4470	A
USGS	06770500	2011-09-15	4480	A
USGS	06770500	2011-09-16	4540	A
USGS	06770500	2011-09-17	4620	A
USGS	06770500	2011-09-18	4780	A
USGS	06770500	2011-09-19	4860	A
USGS	06770500	2011-09-20	4880	A
USGS	06770500	2011-09-21	4860	A
USGS	06770500	2011-09-22	4850	A
USGS	06770500	2011-09-23	4730	A
USGS	06770500	2011-09-24	4730	A
USGS	06770500	2011-09-25	4800	A
USGS	06770500	2011-09-26	4840	A
USGS	06770500	2011-09-27	4850	A
USGS	06770500	2011-09-28	4300	A
USGS	06770500	2011-09-29	4070	A
USGS	06770500	2011-09-30	3950	A
USGS	06770500	2011-10-01	3900	A
USGS	06770500	2011-10-02	4210	A
USGS	06770500	2011-10-03	4390	A
USGS	06770500	2011-10-04	4360	A
USGS	06770500	2011-10-05	4310	A
USGS	06770500	2011-10-06	4270	A
USGS	06770500	2011-10-07	4210	A
USGS	06770500	2011-10-08	4980	A
USGS	06770500	2011-10-09	5990	A
USGS	06770500	2011-10-10	6080	A
USGS	06770500	2011-10-11	5860	A
USGS	06770500	2011-10-12	4900	A
USGS	06770500	2011-10-13	4010	A
USGS	06770500	2011-10-14	3690	A
USGS	06770500	2011-10-15	3600	A
USGS	06770500	2011-10-16	3540	A
USGS	06770500	2011-10-17	3570	A
USGS	06770500	2011-10-18	3630	A
USGS	06770500	2011-10-19	3710	A
USGS	06770500	2011-10-20	3750	A
USGS	06770500	2011-10-21	3750	A
USGS	06770500	2011-10-22	3640	A
USGS	06770500	2011-10-23	3570	A
USGS	06770500	2011-10-24	3520	A
USGS	06770500	2011-10-25	3440	A
USGS	06770500	2011-10-26	3390	A
USGS	06770500	2011-10-27	3380	A
USGS	06770500	2011-10-28	3310	A
USGS	06770500	2011-10-29	3300	A
USGS	06770500	2011-10-30	3270	A
USGS	06770500	2011-10-31	3220	A
USGS	06770500	2011-11-01	3230	A
USGS	06770500	2011-11-02	3280	A
USGS	06770500	2011-11-03	3320	A
USGS	06770500	2011-11-04	3350	A
USGS	06770500	2011-11-05	3300	A
USGS	06770500	2011-11-06	3220	A
USGS	06770500	2011-11-07	3240	A
USGS	06770500	2011-11-08	3270	A
USGS	06770500	2011-11-09	3230	A
USGS	06770500	2011-11-10	3180	A
USGS	06770500	2011-11-11	3160	A
USGS	06770500	2011-11-12	3200	A
USGS	06770500	2011-11-13	3230	A
USGS	06770500	2011-11-14	3250	A
USGS	06770500	2011-11-15	3210	A
USGS	06770500	2011-11-16	3090	A
USGS	06770500	2011-11-17	3040	A
USGS	06770500	2011-11-18	2970	A
USGS	06770500	2011-11-19	2950	A
USGS	06770500	2011-11-20	2960	A
USGS	06770500	2011-11-21	2960	A
USGS	06770500	2011-11-22	2960	A
USGS	06770500	2011-11-23	2850	A
USGS	06770500	2011-11-24	2910	A
USGS	06770500	2011-11-25	2920	A
USGS	06770500	2011-11-26	2870	A
USGS	06770500	2011-11-27	2780	A
USGS	06770500	2011-11-28	2780	A
USGS	06770500	2011-11-29	2910	A
USGS	06770500	2011-11-30	2950	A
USGS	06770500	2011-12-01	2970	A
USGS	06770500	2011-12-02	2800	A:e
USGS	06770500	2011-12-03	2750	A:e
USGS	06770500	2011-12-04	2620	A:e
USGS	06770500	2011-12-05	2510	A:e
USGS	06770500	2011-12-06	2350	A:e
USGS	06770500	2011-12-07	2360	A:e
USGS	06770500	2011-12-08	2270	A:e
USGS	06770500	2011-12-09	2160	A:e
USGS	06770500	2011-12-10	2070	A:e
USGS	06770500	2011-12-11	2320	A:e
USGS	06770500	2011-12-12	2920	A:e
USGS	06770500	2011-12-13	3220	A:e
USGS	06770500	2011-12-14	3470	A
USGS	06770500	2011-12-15	3290	A
USGS	06770500	2011-12-16	3120	A
USGS	06770500	2011-12-17	3070	A
USGS	06770500	2011-12-18	3050	A
USGS	06770500	2011-12-19	3080	A
USGS	06770500	2011-12-20	3030	A
USGS	06770500	2011-12-21	2850	A
USGS	06770500	2011-12-22	2510	A
USGS	06770500	2011-12-23	2750	A
USGS	06770500	2011-12-24	2700	A
USGS	06770500	2011-12-25	2960	A
USGS	06770500	2011-12-26	3030	A
USGS	06770500	2011-12-27	3020	A
USGS	06770500	2011-12-28	3040	A
USGS	06770500	2011-12-29	3000	A
USGS	06770500	2011-12-30	2930	A
USGS	06770500	2011-12-31	2930	A
USGS	06770500	2012-01-01	2950	A
USGS	06770500	2012-01-02	2910	A
USGS	06770500	2012-01-03	2860	A
USGS	06770500	2012-01-04	2960	A
USGS	06770500	2012-01-05	3000	A
USGS	06770500	2012-01-06	3010	A
USGS	06770500	2012-01-07	2900	A
USGS	06770500	2012-01-08	2920	A
USGS	06770500	2012-01-09	2930	A
USGS	06770500	2012-01-10	2900	A
USGS	06770500	2012-01-11	2720	A
USGS	06770500	2012-01-12	2190	A
USGS	06770500	2012-01-13	1820	A:e
USGS	06770500	2012-01-14	2220	A:e
USGS	06770500	2012-01-15	2630	A:e
USGS	06770500	2012-01-16	2800	A:e
USGS	06770500	2012-01-17	2660	A:e
USGS	06770500	2012-01-18	3040	A:e
USGS	06770500	2012-01-19	2560	A:e
USGS	06770500	2012-01-20	2330	A:e
USGS	06770500	2012-01-21	2230	A:e
USGS	06770500	2012-01-22	2320	A:e
USGS	06770500	2012-01-23	2590	A:e
USGS	06770500	2012-01-24	2730	A:e
USGS	06770500	2012-01-25	2840	A:e
USGS	06770500	2012-01-26	3250	A
USGS	06770500	2012-01-27	3320	A
USGS	06770500	2012-01-28	2980	A
USGS	06770500	2012-01-29	2880	A
USGS	06770500	2012-01-30	2910	A
USGS	06770500	2012-01-31	2640	A
USGS	06770500	2012-02-01	2420	A
USGS	06770500	2012-02-02	2420	A
USGS	06770500	2012-02-03	2550	A
USGS	06770500	2012-02-04	2940	A
USGS	06770500	2012-02-05	2670	A
USGS	06770500	2012-02-06	2610	A
USGS	06770500	2012-02-07	2650	A
USGS	06770500	2012-02-08	2610	A
USGS	06770500	2012-02-09	2590	A
USGS	06770500	2012-02-10	2550	A
USGS	06770500	2012-02-11	2420	A
USGS	06770500	2012-02-12	2290	A
USGS	06770500	2012-02-13	2450	A
USGS	06770500	2012-02-14	2390	A
USGS	06770500	2012-02-15	2160	A
USGS	06770500	2012-02-16	2710	A
USGS	06770500	2012-02-17	2970	A
USGS	06770500	2012-02-18	2960	A
USGS	06770500	2012-02-19	2890	A
USGS	06770500	2012-02-20	2950	A
USGS	06770500	2012-02-21	2970	A
USGS	06770500	2012-02-22	3010	A
USGS	06770500	2012-02-23	2980	A
USGS	06770500	2012-02-24	2940	A
USGS	06770500	2012-02-25	2860	A
USGS	06770500	2012-02-26	2730	A
USGS	06770500	2012-02-27	2560	A
USGS	06770500	2012-02-28	2600	A
USGS	06770500	2012-02-29	2730	A
USGS	06770500	2012-03-01	2710	A
USGS	06770500	2012-03-02	2740	A
USGS	06770500	2012-03-03	2780	A
USGS	06770500	2012-03-04	2740	A
USGS	06770500	2012-03-05	2670	A
USGS	06770500	2012-03-06	2660	A
USGS	06770500	2012-03-07	2660	A
USGS	06770500	2012-03-08	2600	A
USGS	06770500	2012-03-09	2530	A
USGS	06770500	2012-03-10	2500	A
USGS	06770500	2012-03-11	2450	A
USGS	06770500	2012-03-12	2530	A
USGS	06770500	2012-03-13	2460	A
USGS	06770500	2012-03-14	2430	A
USGS	06770500	2012-03-15	2350	A
USGS	06770500	2012-03-16	2220	A
USGS	06770500	2012-03-17	1980	A
USGS	06770500	2012-03-18	1780	A
USGS	06770500	2012-03-19	1840	A
USGS	06770500	2012-03-20	2110	A
USGS	06770500	2012-03-21	2130	A
USGS	06770500	2012-03-22	2140	A
USGS	06770500	2012-03-23	1730	A
USGS	06770500	2012-03-24	1630	A
USGS	06770500	2012-03-25	1630	A
USGS	06770500	2012-03-26	1580	A
USGS	06770500	2012-03-27	1490	A
USGS	06770500	2012-03-28	1470	A
USGS	06770500	2012-03-29	1420	A
USGS	06770500	2012-03-30	1110	A
USGS	06770500	2012-03-31	963	A
USGS	06770500	2012-04-01	1200	A
USGS	06770500	2012-04-02	1280	A
USGS	06770500	2012-04-03	1270	A
USGS	06770500	2012-04-04	1440	A
USGS	06770500	2012-04-05	1710	A
USGS	06770500	2012-04-06	1740	A
USGS	06770500	2012-04-07	1690	A
USGS	06770500	2012-04-08	1480	A
USGS	06770500	2012-04-09	1370	A
USGS	06770500	2012-04-10	1290	A
USGS	06770500	2012-04-11	1250	A
USGS	06770500	2012-04-12	1340	A
USGS	06770500	2012-04-13	1700	A
USGS	06770500	2012-04-14	2020	A
USGS	06770500	2012-04-15	2000	A
USGS	06770500	2012-04-16	2020	A
USGS	06770500	2012-04-17	2010	A
USGS	06770500	2012-04-18	2070	A
USGS	06770500	2012-04-19	2360	A
USGS	06770500	2012-04-20	2350	A
USGS	06770500	2012-04-21	2190	A
USGS	06770500	2012-04-22	1700	A
USGS	06770500	2012-04-23	1490	A
USGS	06770500	2012-04-24	1410	A
USGS	06770500	2012-04-25	1390	A
USGS	06770500	2012-04-26	1340	A
USGS	06770500	2012-04-27	1340	A
USGS	06770500	2012-04-28	1740	A
USGS	06770500	2012-04-29	1770	A
USGS	06770500	2012-04-30	1720	A
USGS	06770500	2012-05-01	1620	A
USGS	06770500	2012-05-02	1280	A
USGS	06770500	2012-05-03	1360	A
USGS	06770500	2012-05-04	1610	A
USGS	06770500	2012-05-05	1220	A
USGS	06770500	2012-05-06	1240	A
USGS	06770500	2012-05-07	1020	A
USGS	06770500	2012-05-08	751	A
USGS	06770500	2012-05-09	734	A
USGS	06770500	2012-05-10	661	A
USGS	06770500	2012-05-11	715	A
USGS	06770500	2012-05-12	675	A
USGS	06770500	2012-05-13	631	A
USGS	06770500	2012-05-14	748	A
USGS	06770500	2012-05-15	784	A
USGS	06770500	2012-05-16	648	A
USGS	06770500	2012-05-17	562	A
USGS	06770500	2012-05-18	509	A
USGS	06770500	2012-05-19	491	A
USGS	06770500	2012-05-20	502	A
USGS	06770500	2012-05-21	423	A
USGS	06770500	2012-05-22	403	A
USGS	06770500	2012-05-23	395	A
USGS	06770500	2012-05-24	482	A
USGS	06770500	2012-05-25	510	A
USGS	06770500	2012-05-26	520	A
USGS	06770500	2012-05-27	437	A
USGS	06770500	2012-05-28	498	A
USGS	06770500	2012-05-29	529	A
USGS	06770500	2012-05-30	702	A
USGS	06770500	2012-05-31	1080	A
USGS	06770500	2012-06-01	984	A
USGS	06770500	2012-06-02	843	A
USGS	06770500	2012-06-03	764	A
USGS	06770500	2012-06-04	707	A
USGS	06770500	2012-06-05	690	A
USGS	06770500	2012-06-06	631	A
USGS	06770500	2012-06-07	579	A
USGS	06770500	2012-06-08	484	A
USGS	06770500	2012-06-09	418	A
USGS	06770500	2012-06-10	372	A
USGS	06770500	2012-06-11	316	A
USGS	06770500	2012-06-12	291	A
USGS	06770500	2012-06-13	308	A
USGS	06770500	2012-06-14	292	A
USGS	06770500	2012-06-15	380	A
USGS	06770500	2012-06-16	345	A
USGS	06770500	2012-06-17	315	A
USGS	06770500	2012-06-18	286	A
USGS	06770500	2012-06-19	267	A
USGS	06770500	2012-06-20	230	A
USGS	06770500	2012-06-21	234	A
USGS	06770500	2012-06-22	205	A
USGS	06770500	2012-06-23	214	A
USGS	06770500	2012-06-24	194	A
USGS	06770500	2012-06-25	172	A
USGS	06770500	2012-06-26	163	A
USGS	06770500	2012-06-27	142	A
USGS	06770500	2012-06-28	122	A
USGS	06770500	2012-06-29	109	A
USGS	06770500	2012-06-30	96	A
USGS	06770500	2012-07-01	88	A
USGS	06770500	2012-07-02	72	A
USGS	06770500	2012-07-03	60	A
USGS	06770500	2012-07-04	49	A
USGS	06770500	2012-07-05	42	A
USGS	06770500	2012-07-06	40	A
USGS	06770500	2012-07-07	34	A
USGS	06770500	2012-07-08	30	A
USGS	06770500	2012-07-09	39	A
USGS	06770500	2012-07-10	32	A
USGS	06770500	2012-07-11	25	A
USGS	06770500	2012-07-12	17	A
USGS	06770500	2012-07-13	10	A
USGS	06770500	2012-07-14	25	A
USGS	06770500	2012-07-15	36	A
USGS	06770500	2012-07-16	14	A
USGS	06770500	2012-07-17	4.7	A
USGS	06770500	2012-07-18	1.7	A
USGS	06770500	2012-07-19	0.59	A
USGS	06770500	2012-07-20	0.08	A
USGS	06770500	2012-07-21	0.00	A
USGS	06770500	2012-07-22	0.00	A
USGS	06770500	2012-07-23	0.00	A
USGS	06770500	2012-07-24	0.00	A
USGS	06770500	2012-07-25	0.00	A
USGS	06770500	2012-07-26	0.00	A
USGS	06770500	2012-07-27	0.00	A
USGS	06770500	2012-07-28	0.00	A
USGS	06770500	2012-07-29	0.00	A
USGS	06770500	2012-07-30	0.00	A
USGS	06770500	2012-07-31	0.00	A
USGS	06770500	2012-08-01	0.00	A
USGS	06770500	2012-08-02	0.00	A
USGS	06770500	2012-08-03	0.00	A
USGS	06770500	2012-08-04	0.00	A
USGS	06770500	2012-08-05	0.00	A
USGS	06770500	2012-08-06	0.00	A
USGS	06770500	2012-08-07	104	A
USGS	06770500	2012-08-08	114	A
USGS	06770500	2012-08-09	56	A
USGS	06770500	2012-08-10	9.5	A
USGS	06770500	2012-08-11	0.09	A
USGS	06770500	2012-08-12	0.00	A
USGS	06770500	2012-08-13	0.00	A
USGS	06770500	2012-08-14	0.00	A
USGS	06770500	2012-08-15	0.00	A
USGS	06770500	2012-08-16	0.00	A
USGS	06770500	2012-08-17	0.00	A
USGS	06770500	2012-08-18	0.00	A
USGS	06770500	2012-08-19	0.00	A
USGS	06770500	2012-08-20	0.00	A
USGS	06770500	2012-08-21	0.00	A
USGS	06770500	2012-08-22	0.00	A
USGS	06770500	2012-08-23	0.00	A
USGS	06770500	2012-08-24	0.00	A
USGS	06770500	2012-08-25	0.00	A
USGS	06770500	2012-08-26	39	A
USGS	06770500	2012-08-27	71	A
USGS	06770500	2012-08-28	84	A
USGS	06770500	2012-08-29	109	A
USGS	06770500	2012-08-30	143	A
USGS	06770500	2012-08-31	144	A
USGS	06770500	2012-09-01	152	A
USGS	06770500	2012-09-02	147	A
USGS	06770500	2012-09-03	163	A
USGS	06770500	2012-09-04	187	A
USGS	06770500	2012-09-05	190	A
USGS	06770500	2012-09-06	182	A
USGS	06770500	2012-09-07	268	A
USGS	06770500	2012-09-08	706	A
USGS	06770500	2012-09-09	939	A
USGS	06770500	2012-09-10	830	A
USGS	06770500	2012-09-11	691	A
USGS	06770500	2012-09-12	449	A
USGS	06770500	2012-09-13	402	A
USGS	06770500	2012-09-14	258	A
USGS	06770500	2012-09-15	162	A
USGS	06770500	2012-09-16	118	A
USGS	06770500	2012-09-17	160	A
USGS	06770500	2012-09-18	269	A
USGS	06770500	2012-09-19	405	A
USGS	06770500	2012-09-20	415	A
USGS	06770500	2012-09-21	375	A
USGS	06770500	2012-09-22	291	A
USGS	06770500	2012-09-23	252	A
USGS	06770500	2012-09-24	188	A
USGS	06770500	2012-09-25	254	A
USGS	06770500	2012-09-26	260	A
USGS	06770500	2012-09-27	182	A
USGS	06770500	2012-09-28	161	A
USGS	06770500	2012-09-29	121	A
USGS	06770500	2012-09-30	127	A
USGS	06770500	2012-10-01	143	A
USGS	06770500	2012-10-02	107	A
USGS	06770500	2012-10-03	92	A
USGS	06770500	2012-10-04	70	A
USGS	06770500	2012-10-05	57	A
