# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-11 17:58:21 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06764880 South Platte River at Roscoe, Nebr.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06764880
#    DD parameter statistic   Description
#    07   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	07_00060_00003	07_00060_00003_cd
USGS	06764880	2013-03-02	85	A
USGS	06764880	2013-03-03	79	A
USGS	06764880	2013-03-04	70	A
USGS	06764880	2013-03-05	60	A
USGS	06764880	2013-03-06	56	A
USGS	06764880	2013-03-07	52	A
USGS	06764880	2013-03-08	49	A
USGS	06764880	2013-03-09	49	A
USGS	06764880	2013-03-10	37	A
USGS	06764880	2013-03-11	64	A
USGS	06764880	2013-03-12	60	A
USGS	06764880	2013-03-13	57	A
USGS	06764880	2013-03-14	54	A
USGS	06764880	2013-03-15	49	A
USGS	06764880	2013-03-16	44	A
USGS	06764880	2013-03-17	41	A
USGS	06764880	2013-03-18	38	A
USGS	06764880	2013-03-19	35	A
USGS	06764880	2013-03-20	33	A
USGS	06764880	2013-03-21	32	A
USGS	06764880	2013-03-22	33	A
USGS	06764880	2013-03-23	34	A
USGS	06764880	2013-03-24	34	A
USGS	06764880	2013-03-25	34	A
USGS	06764880	2013-03-26	38	A
USGS	06764880	2013-03-27	41	A
USGS	06764880	2013-03-28	40	A
USGS	06764880	2013-03-29	38	A
USGS	06764880	2013-03-30	35	A
USGS	06764880	2013-03-31	32	A
USGS	06764880	2013-04-01	31	A
USGS	06764880	2013-04-02	30	A
USGS	06764880	2013-04-03	31	A
USGS	06764880	2013-04-04	44	A
USGS	06764880	2013-04-05	68	A
USGS	06764880	2013-04-06	87	A
USGS	06764880	2013-04-07	99	A
USGS	06764880	2013-04-08	103	A
USGS	06764880	2013-04-09	111	A
USGS	06764880	2013-04-10	79	A
USGS	06764880	2013-04-11	138	A
USGS	06764880	2013-04-12	155	A
USGS	06764880	2013-04-13	177	A
USGS	06764880	2013-04-14	182	A
USGS	06764880	2013-04-15	167	A
USGS	06764880	2013-04-16	170	A
USGS	06764880	2013-04-17	167	A
USGS	06764880	2013-04-18	172	A
USGS	06764880	2013-04-19	180	A
USGS	06764880	2013-04-20	156	A
USGS	06764880	2013-04-21	147	A
USGS	06764880	2013-04-22	146	A
USGS	06764880	2013-04-23	151	A
USGS	06764880	2013-04-24	143	A
USGS	06764880	2013-04-25	131	A
USGS	06764880	2013-04-26	128	A
USGS	06764880	2013-04-27	118	A
USGS	06764880	2013-04-28	111	A
USGS	06764880	2013-04-29	111	A
USGS	06764880	2013-04-30	111	A
USGS	06764880	2013-05-01	123	A
USGS	06764880	2013-05-02	124	A
USGS	06764880	2013-05-03	119	A
USGS	06764880	2013-05-04	107	A
USGS	06764880	2013-05-05	115	A
USGS	06764880	2013-05-06	112	A
USGS	06764880	2013-05-07	107	A
USGS	06764880	2013-05-08	110	A
USGS	06764880	2013-05-09	97	A
USGS	06764880	2013-05-10	93	A
USGS	06764880	2013-05-11	91	A
USGS	06764880	2013-05-12	91	A
USGS	06764880	2013-05-13	94	A
USGS	06764880	2013-05-14	96	A
USGS	06764880	2013-05-15	92	A
USGS	06764880	2013-05-16	92	A
USGS	06764880	2013-05-17	91	A
USGS	06764880	2013-05-18	89	A
USGS	06764880	2013-05-19	111	A
USGS	06764880	2013-05-20	116	A
USGS	06764880	2013-05-21	109	A
USGS	06764880	2013-05-22	112	A
USGS	06764880	2013-05-23	111	A
USGS	06764880	2013-05-24	110	A
USGS	06764880	2013-05-25	118	A
USGS	06764880	2013-05-26	111	A
USGS	06764880	2013-05-27	105	A
USGS	06764880	2013-05-28	106	A
USGS	06764880	2013-05-29	157	A
USGS	06764880	2013-05-30	131	A
USGS	06764880	2013-05-31	115	A
USGS	06764880	2013-06-01	116	A
USGS	06764880	2013-06-02	132	A
USGS	06764880	2013-06-03	134	A
USGS	06764880	2013-06-04	146	A
USGS	06764880	2013-06-05	132	A
USGS	06764880	2013-06-06	123	A
USGS	06764880	2013-06-07	116	A
USGS	06764880	2013-06-08	109	A
USGS	06764880	2013-06-09	102	A
USGS	06764880	2013-06-10	90	A
USGS	06764880	2013-06-11	78	A
USGS	06764880	2013-06-12	74	A
USGS	06764880	2013-06-13	79	A
USGS	06764880	2013-06-14	71	A
USGS	06764880	2013-06-15	69	A
USGS	06764880	2013-06-16	66	A
USGS	06764880	2013-06-17	60	A
USGS	06764880	2013-06-18	56	A
USGS	06764880	2013-06-19	52	A
USGS	06764880	2013-06-20	46	A
USGS	06764880	2013-06-21	41	A
USGS	06764880	2013-06-22	38	A
USGS	06764880	2013-06-23	59	A
USGS	06764880	2013-06-24	61	A
USGS	06764880	2013-06-25	48	A
USGS	06764880	2013-06-26	38	A
USGS	06764880	2013-06-27	30	A
USGS	06764880	2013-06-28	21	A
USGS	06764880	2013-06-29	15	A
USGS	06764880	2013-06-30	11	A
USGS	06764880	2013-07-01	9.0	A
USGS	06764880	2013-07-02	8.9	A
USGS	06764880	2013-07-03	12	A
USGS	06764880	2013-07-04	10	A
USGS	06764880	2013-07-05	9.3	A
USGS	06764880	2013-07-06	8.2	A
USGS	06764880	2013-07-07	7.3	A
USGS	06764880	2013-07-08	6.7	A
USGS	06764880	2013-07-09	6.0	A
USGS	06764880	2013-07-10	5.6	A
USGS	06764880	2013-07-11	5.3	A
USGS	06764880	2013-07-12	4.7	A
USGS	06764880	2013-07-13	4.0	A
USGS	06764880	2013-07-14	7.1	A
USGS	06764880	2013-07-15	7.9	A
USGS	06764880	2013-07-16	5.9	A
USGS	06764880	2013-07-17	5.2	A
USGS	06764880	2013-07-18	4.7	A
USGS	06764880	2013-07-19	3.9	A
USGS	06764880	2013-07-20	3.4	A
USGS	06764880	2013-07-21	2.9	A
USGS	06764880	2013-07-22	2.4	A
USGS	06764880	2013-07-23	2.0	A
USGS	06764880	2013-07-24	1.8	A
USGS	06764880	2013-07-25	3.9	A
USGS	06764880	2013-07-26	2.8	A
USGS	06764880	2013-07-27	2.1	A
USGS	06764880	2013-07-28	3.6	A
USGS	06764880	2013-07-29	4.2	A
USGS	06764880	2013-07-30	3.3	A
USGS	06764880	2013-07-31	4.9	A
USGS	06764880	2013-08-01	4.3	A
USGS	06764880	2013-08-02	6.9	A
USGS	06764880	2013-08-03	4.0	A
USGS	06764880	2013-08-04	3.6	A
USGS	06764880	2013-08-05	2.8	A
USGS	06764880	2013-08-06	1.9	A
USGS	06764880	2013-08-07	1.5	A
USGS	06764880	2013-08-08	1.5	A
USGS	06764880	2013-08-09	1.3	A
USGS	06764880	2013-08-10	1.0	A
USGS	06764880	2013-08-11	2.1	A
USGS	06764880	2013-08-12	3.1	A
USGS	06764880	2013-08-13	1.5	A
USGS	06764880	2013-08-14	2.2	A
USGS	06764880	2013-08-15	2.3	A
USGS	06764880	2013-08-16	1.6	A
USGS	06764880	2013-08-17	1.2	A
USGS	06764880	2013-08-18	1.1	A
USGS	06764880	2013-08-19	0.89	A
USGS	06764880	2013-08-20	0.73	A
USGS	06764880	2013-08-21	0.54	A
USGS	06764880	2013-08-22	0.40	A
USGS	06764880	2013-08-23	0.28	A
USGS	06764880	2013-08-24	0.17	A
USGS	06764880	2013-08-25	0.09	A
USGS	06764880	2013-08-26	0.05	A
USGS	06764880	2013-08-27	0.02	A
USGS	06764880	2013-08-28	0.00	A
USGS	06764880	2013-08-29	0.00	A
USGS	06764880	2013-08-30	0.00	A
USGS	06764880	2013-08-31	0.00	A
USGS	06764880	2013-09-01	0.00	A
USGS	06764880	2013-09-02	0.00	A
USGS	06764880	2013-09-03	0.00	A
USGS	06764880	2013-09-04	0.00	A
USGS	06764880	2013-09-05	0.00	A
USGS	06764880	2013-09-06	0.00	A
USGS	06764880	2013-09-07	0.00	A
USGS	06764880	2013-09-08	0.00	A
USGS	06764880	2013-09-09	0.00	A
USGS	06764880	2013-09-10	0.00	A
USGS	06764880	2013-09-11	0.00	A
USGS	06764880	2013-09-12	0.00	A
USGS	06764880	2013-09-13	0.00	A
USGS	06764880	2013-09-14	0.00	A
USGS	06764880	2013-09-15	0.00	A
USGS	06764880	2013-09-16	0.00	A
USGS	06764880	2013-09-17	0.00	A
USGS	06764880	2013-09-18	0.00	A
USGS	06764880	2013-09-19	8820	A
USGS	06764880	2013-09-20	17700	A
USGS	06764880	2013-09-21	18600	A
USGS	06764880	2013-09-22	16500	A
USGS	06764880	2013-09-23	13800	A
USGS	06764880	2013-09-24	11600	A
USGS	06764880	2013-09-25	10200	A
USGS	06764880	2013-09-26	9760	A
USGS	06764880	2013-09-27	7670	A
USGS	06764880	2013-09-28	6540	A
USGS	06764880	2013-09-29	5970	A
USGS	06764880	2013-09-30	5090	A
USGS	06764880	2013-10-01	4250	A
USGS	06764880	2013-10-02	3870	A
USGS	06764880	2013-10-03	3610	A
USGS	06764880	2013-10-04	3300	A
USGS	06764880	2013-10-05	2990	A
USGS	06764880	2013-10-06	2700	A
USGS	06764880	2013-10-07	2490	A
USGS	06764880	2013-10-08	2350	A
USGS	06764880	2013-10-09	2270	A
USGS	06764880	2013-10-10	2140	A
USGS	06764880	2013-10-11	2030	A
USGS	06764880	2013-10-12	1890	A
USGS	06764880	2013-10-13	1710	A
USGS	06764880	2013-10-14	1520	A
USGS	06764880	2013-10-15	1320	A
USGS	06764880	2013-10-16	1230	A
USGS	06764880	2013-10-17	1100	A
USGS	06764880	2013-10-18	983	A
USGS	06764880	2013-10-19	876	A
USGS	06764880	2013-10-20	793	A
USGS	06764880	2013-10-21	756	A
USGS	06764880	2013-10-22	744	A
USGS	06764880	2013-10-23	714	A
USGS	06764880	2013-10-24	668	A
USGS	06764880	2013-10-25	638	A
USGS	06764880	2013-10-26	609	A
USGS	06764880	2013-10-27	565	A
USGS	06764880	2013-10-28	513	A
USGS	06764880	2013-10-29	464	A
USGS	06764880	2013-10-30	434	A
USGS	06764880	2013-10-31	411	A
USGS	06764880	2013-11-01	397	A
USGS	06764880	2013-11-02	374	A
USGS	06764880	2013-11-03	346	A
USGS	06764880	2013-11-04	324	A
USGS	06764880	2013-11-05	333	A
USGS	06764880	2013-11-06	357	A
USGS	06764880	2013-11-07	362	A
USGS	06764880	2013-11-08	354	A
USGS	06764880	2013-11-09	357	A
USGS	06764880	2013-11-10	309	A
USGS	06764880	2013-11-11	273	A
USGS	06764880	2013-11-12	247	A
USGS	06764880	2013-11-13	232	A
USGS	06764880	2013-11-14	221	A
USGS	06764880	2013-11-15	212	A
USGS	06764880	2013-11-16	201	A
USGS	06764880	2013-11-17	193	A
USGS	06764880	2013-11-18	187	A
USGS	06764880	2013-11-19	194	A
USGS	06764880	2013-11-20	179	A
USGS	06764880	2013-11-21	167	A
USGS	06764880	2013-11-22	190	A
USGS	06764880	2013-11-23	253	A
USGS	06764880	2013-11-24	284	A:e
USGS	06764880	2013-11-25	299	A:e
USGS	06764880	2013-11-26	302	A:e
USGS	06764880	2013-11-27	299	A
USGS	06764880	2013-11-28	288	A
USGS	06764880	2013-11-29	287	A
USGS	06764880	2013-11-30	280	A
USGS	06764880	2013-12-01	282	A
USGS	06764880	2013-12-02	281	A
USGS	06764880	2013-12-03	278	A
USGS	06764880	2013-12-04	282	A:e
USGS	06764880	2013-12-05	254	A:e
USGS	06764880	2013-12-06	202	A:e
USGS	06764880	2013-12-07	199	A:e
USGS	06764880	2013-12-08	217	A:e
USGS	06764880	2013-12-09	208	A:e
USGS	06764880	2013-12-10	250	A:e
USGS	06764880	2013-12-11	234	A:e
USGS	06764880	2013-12-12	286	A:e
USGS	06764880	2013-12-13	403	A:e
USGS	06764880	2013-12-14	682	A:e
USGS	06764880	2013-12-15	879	A:e
USGS	06764880	2013-12-16	995	A:e
USGS	06764880	2013-12-17	945	A:e
USGS	06764880	2013-12-18	844	A:e
USGS	06764880	2013-12-19	769	A:e
USGS	06764880	2013-12-20	726	A:e
USGS	06764880	2013-12-21	697	A:e
USGS	06764880	2013-12-22	682	A:e
USGS	06764880	2013-12-23	Ice	P
USGS	06764880	2013-12-24	Ice	P
USGS	06764880	2013-12-25	Ice	P
USGS	06764880	2013-12-26	Ice	P
USGS	06764880	2013-12-27	Ice	P
USGS	06764880	2013-12-28	Ice	P
USGS	06764880	2013-12-29	Ice	P
USGS	06764880	2013-12-30	Ice	P
USGS	06764880	2013-12-31	Ice	P
