# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-04-02 17:36:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06770200 Platte River near Kearney, Nebr.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06770200
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	06770200	2011-02-27	3030	A
USGS	06770200	2011-02-28	2960	A
USGS	06770200	2011-03-01	3090	A
USGS	06770200	2011-03-02	2510	A
USGS	06770200	2011-03-03	2260	A
USGS	06770200	2011-03-04	2560	A
USGS	06770200	2011-03-05	2650	A
USGS	06770200	2011-03-06	2630	A
USGS	06770200	2011-03-07	2840	A
USGS	06770200	2011-03-08	3190	A
USGS	06770200	2011-03-09	3440	A
USGS	06770200	2011-03-10	3530	A
USGS	06770200	2011-03-11	3640	A
USGS	06770200	2011-03-12	3640	A
USGS	06770200	2011-03-13	3710	A
USGS	06770200	2011-03-14	3380	A
USGS	06770200	2011-03-15	3170	A
USGS	06770200	2011-03-16	2720	A
USGS	06770200	2011-03-17	2990	A
USGS	06770200	2011-03-18	3370	A
USGS	06770200	2011-03-19	3760	A
USGS	06770200	2011-03-20	3740	A
USGS	06770200	2011-03-21	3750	A
USGS	06770200	2011-03-22	3750	A
USGS	06770200	2011-03-23	3720	A
USGS	06770200	2011-03-24	3690	A
USGS	06770200	2011-03-25	3720	A
USGS	06770200	2011-03-26	3750	A
USGS	06770200	2011-03-27	3720	A
USGS	06770200	2011-03-28	3780	A
USGS	06770200	2011-03-29	3800	A
USGS	06770200	2011-03-30	3780	A
USGS	06770200	2011-03-31	3820	A
USGS	06770200	2011-04-01	3760	A
USGS	06770200	2011-04-02	3730	A
USGS	06770200	2011-04-03	3760	A
USGS	06770200	2011-04-04	3700	A
USGS	06770200	2011-04-05	3640	A
USGS	06770200	2011-04-06	3610	A
USGS	06770200	2011-04-07	3570	A
USGS	06770200	2011-04-08	3540	A
USGS	06770200	2011-04-09	3490	A
USGS	06770200	2011-04-10	3430	A
USGS	06770200	2011-04-11	3340	A
USGS	06770200	2011-04-12	3250	A
USGS	06770200	2011-04-13	3240	A
USGS	06770200	2011-04-14	3550	A
USGS	06770200	2011-04-15	4550	A
USGS	06770200	2011-04-16	4350	A
USGS	06770200	2011-04-17	4290	A
USGS	06770200	2011-04-18	4180	A
USGS	06770200	2011-04-19	4310	A
USGS	06770200	2011-04-20	4050	A
USGS	06770200	2011-04-21	4080	A
USGS	06770200	2011-04-22	4180	A
USGS	06770200	2011-04-23	4220	A
USGS	06770200	2011-04-24	4200	A
USGS	06770200	2011-04-25	4150	A
USGS	06770200	2011-04-26	4010	A
USGS	06770200	2011-04-27	3880	A
USGS	06770200	2011-04-28	3790	A
USGS	06770200	2011-04-29	3790	A
USGS	06770200	2011-04-30	3750	A
USGS	06770200	2011-05-01	3060	A
USGS	06770200	2011-05-02	2660	A
USGS	06770200	2011-05-03	2630	A
USGS	06770200	2011-05-04	3440	A
USGS	06770200	2011-05-05	3230	A
USGS	06770200	2011-05-06	3540	A
USGS	06770200	2011-05-07	3540	A
USGS	06770200	2011-05-08	3270	A
USGS	06770200	2011-05-09	3580	A
USGS	06770200	2011-05-10	3570	A
USGS	06770200	2011-05-11	3510	A
USGS	06770200	2011-05-12	3980	A
USGS	06770200	2011-05-13	4110	A
USGS	06770200	2011-05-14	3810	A
USGS	06770200	2011-05-15	3600	A
USGS	06770200	2011-05-16	4130	A
USGS	06770200	2011-05-17	4020	A
USGS	06770200	2011-05-18	3890	A
USGS	06770200	2011-05-19	4020	A
USGS	06770200	2011-05-20	4130	A
USGS	06770200	2011-05-21	4420	A
USGS	06770200	2011-05-22	4530	A
USGS	06770200	2011-05-23	4890	A
USGS	06770200	2011-05-24	5560	A
USGS	06770200	2011-05-25	7590	A
USGS	06770200	2011-05-26	8360	A
USGS	06770200	2011-05-27	8360	A
USGS	06770200	2011-05-28	8180	A
USGS	06770200	2011-05-29	7890	A
USGS	06770200	2011-05-30	7630	A
USGS	06770200	2011-05-31	7450	A
USGS	06770200	2011-06-01	7280	A
USGS	06770200	2011-06-02	7660	A
USGS	06770200	2011-06-03	7780	A
USGS	06770200	2011-06-04	7670	A
USGS	06770200	2011-06-05	7530	A
USGS	06770200	2011-06-06	7440	A:e
USGS	06770200	2011-06-07	7430	A:e
USGS	06770200	2011-06-08	7420	A:e
USGS	06770200	2011-06-09	7470	A
USGS	06770200	2011-06-10	7280	A
USGS	06770200	2011-06-11	6970	A
USGS	06770200	2011-06-12	7060	A
USGS	06770200	2011-06-13	7260	A
USGS	06770200	2011-06-14	7330	A
USGS	06770200	2011-06-15	7200	A
USGS	06770200	2011-06-16	7260	A
USGS	06770200	2011-06-17	7280	A
USGS	06770200	2011-06-18	7070	A
USGS	06770200	2011-06-19	7670	A
USGS	06770200	2011-06-20	8310	A
USGS	06770200	2011-06-21	8630	A
USGS	06770200	2011-06-22	8650	A
USGS	06770200	2011-06-23	8110	A
USGS	06770200	2011-06-24	8120	A
USGS	06770200	2011-06-25	9060	A
USGS	06770200	2011-06-26	9100	A
USGS	06770200	2011-06-27	8480	A
USGS	06770200	2011-06-28	7910	A
USGS	06770200	2011-06-29	7420	A
USGS	06770200	2011-06-30	7270	A
USGS	06770200	2011-07-01	7110	A
USGS	06770200	2011-07-02	6890	A
USGS	06770200	2011-07-03	7170	A
USGS	06770200	2011-07-04	6770	A
USGS	06770200	2011-07-05	6550	A
USGS	06770200	2011-07-06	6780	A
USGS	06770200	2011-07-07	6710	A
USGS	06770200	2011-07-08	6730	A
USGS	06770200	2011-07-09	6270	A
USGS	06770200	2011-07-10	5760	A
USGS	06770200	2011-07-11	5740	A
USGS	06770200	2011-07-12	5790	A
USGS	06770200	2011-07-13	5600	A
USGS	06770200	2011-07-14	5540	A
USGS	06770200	2011-07-15	5330	A
USGS	06770200	2011-07-16	5200	A
USGS	06770200	2011-07-17	5250	A
USGS	06770200	2011-07-18	5410	A
USGS	06770200	2011-07-19	5580	A
USGS	06770200	2011-07-20	5420	A
USGS	06770200	2011-07-21	5310	A
USGS	06770200	2011-07-22	5540	A
USGS	06770200	2011-07-23	5600	A
USGS	06770200	2011-07-24	5830	A
USGS	06770200	2011-07-25	6310	A
USGS	06770200	2011-07-26	6330	A
USGS	06770200	2011-07-27	5630	A
USGS	06770200	2011-07-28	5300	A
USGS	06770200	2011-07-29	4840	A
USGS	06770200	2011-07-30	4760	A
USGS	06770200	2011-07-31	4650	A
USGS	06770200	2011-08-01	4380	A
USGS	06770200	2011-08-02	4080	A
USGS	06770200	2011-08-03	3770	A
USGS	06770200	2011-08-04	3740	A
USGS	06770200	2011-08-05	4240	A
USGS	06770200	2011-08-06	4860	A
USGS	06770200	2011-08-07	5020	A
USGS	06770200	2011-08-08	4720	A
USGS	06770200	2011-08-09	4940	A
USGS	06770200	2011-08-10	5180	A
USGS	06770200	2011-08-11	5060	A
USGS	06770200	2011-08-12	5010	A
USGS	06770200	2011-08-13	5080	A
USGS	06770200	2011-08-14	4940	A
USGS	06770200	2011-08-15	5530	A
USGS	06770200	2011-08-16	4940	A
USGS	06770200	2011-08-17	4470	A
USGS	06770200	2011-08-18	4090	A
USGS	06770200	2011-08-19	3560	A
USGS	06770200	2011-08-20	3290	A
USGS	06770200	2011-08-21	3360	A
USGS	06770200	2011-08-22	3420	A
USGS	06770200	2011-08-23	3370	A
USGS	06770200	2011-08-24	3160	A
USGS	06770200	2011-08-25	3010	A
USGS	06770200	2011-08-26	2990	A
USGS	06770200	2011-08-27	3080	A
USGS	06770200	2011-08-28	3210	A
USGS	06770200	2011-08-29	3290	A
USGS	06770200	2011-08-30	3650	A
USGS	06770200	2011-08-31	3880	A
USGS	06770200	2011-09-01	3790	A
USGS	06770200	2011-09-02	4060	A
USGS	06770200	2011-09-03	4450	A
USGS	06770200	2011-09-04	4420	A
USGS	06770200	2011-09-05	4380	A
USGS	06770200	2011-09-06	4280	A
USGS	06770200	2011-09-07	4020	A
USGS	06770200	2011-09-08	3880	A
USGS	06770200	2011-09-09	4040	A
USGS	06770200	2011-09-10	4090	A
USGS	06770200	2011-09-11	4130	A
USGS	06770200	2011-09-12	4150	A
USGS	06770200	2011-09-13	4170	A
USGS	06770200	2011-09-14	4260	A
USGS	06770200	2011-09-15	4310	A
USGS	06770200	2011-09-16	4550	A
USGS	06770200	2011-09-17	4730	A
USGS	06770200	2011-09-18	4830	A
USGS	06770200	2011-09-19	4790	A
USGS	06770200	2011-09-20	4710	A
USGS	06770200	2011-09-21	4690	A
USGS	06770200	2011-09-22	4690	A
USGS	06770200	2011-09-23	4700	A
USGS	06770200	2011-09-24	4700	A
USGS	06770200	2011-09-25	4720	A
USGS	06770200	2011-09-26	4720	A
USGS	06770200	2011-09-27	4000	A
USGS	06770200	2011-09-28	4070	A
USGS	06770200	2011-09-29	4020	A
USGS	06770200	2011-09-30	3910	A
USGS	06770200	2011-10-01	4480	A
USGS	06770200	2011-10-02	4650	A
USGS	06770200	2011-10-03	4630	A
USGS	06770200	2011-10-04	4600	A
USGS	06770200	2011-10-05	4600	A
USGS	06770200	2011-10-06	4430	A
USGS	06770200	2011-10-07	4360	A
USGS	06770200	2011-10-08	5350	A
USGS	06770200	2011-10-09	5100	A
USGS	06770200	2011-10-10	5280	A
USGS	06770200	2011-10-11	4390	A
USGS	06770200	2011-10-12	3680	A
USGS	06770200	2011-10-13	3310	A
USGS	06770200	2011-10-14	3130	A
USGS	06770200	2011-10-15	2970	A
USGS	06770200	2011-10-16	3050	A
USGS	06770200	2011-10-17	3110	A
USGS	06770200	2011-10-18	3230	A
USGS	06770200	2011-10-19	3280	A
USGS	06770200	2011-10-20	3310	A
USGS	06770200	2011-10-21	3120	A
USGS	06770200	2011-10-22	3050	A
USGS	06770200	2011-10-23	3030	A
USGS	06770200	2011-10-24	2900	A
USGS	06770200	2011-10-25	2940	A
USGS	06770200	2011-10-26	2980	A
USGS	06770200	2011-10-27	3050	A
USGS	06770200	2011-10-28	3120	A
USGS	06770200	2011-10-29	3100	A
USGS	06770200	2011-10-30	3070	A
USGS	06770200	2011-10-31	2980	A
USGS	06770200	2011-11-01	2900	A
USGS	06770200	2011-11-02	2940	A
USGS	06770200	2011-11-03	2970	A
USGS	06770200	2011-11-04	2980	A
USGS	06770200	2011-11-05	2940	A
USGS	06770200	2011-11-06	2920	A
USGS	06770200	2011-11-07	2860	A
USGS	06770200	2011-11-08	2800	A
USGS	06770200	2011-11-09	2740	A
USGS	06770200	2011-11-10	2780	A
USGS	06770200	2011-11-11	2920	A
USGS	06770200	2011-11-12	3020	A
USGS	06770200	2011-11-13	3070	A
USGS	06770200	2011-11-14	3090	A
USGS	06770200	2011-11-15	3020	A
USGS	06770200	2011-11-16	2900	A
USGS	06770200	2011-11-17	2780	A
USGS	06770200	2011-11-18	2720	A
USGS	06770200	2011-11-19	2680	A
USGS	06770200	2011-11-20	2650	A
USGS	06770200	2011-11-21	2630	A
USGS	06770200	2011-11-22	2460	A
USGS	06770200	2011-11-23	2680	A
USGS	06770200	2011-11-24	2720	A
USGS	06770200	2011-11-25	2750	A
USGS	06770200	2011-11-26	2790	A
USGS	06770200	2011-11-27	2760	A
USGS	06770200	2011-11-28	2770	A
USGS	06770200	2011-11-29	2700	A
USGS	06770200	2011-11-30	2630	A
USGS	06770200	2011-12-01	2600	A
USGS	06770200	2011-12-02	2530	A
USGS	06770200	2011-12-03	2610	A
USGS	06770200	2011-12-04	2630	A
USGS	06770200	2011-12-05	2600	A
USGS	06770200	2011-12-06	2500	A
USGS	06770200	2011-12-07	2440	A
USGS	06770200	2011-12-08	2340	A:e
USGS	06770200	2011-12-09	2010	A:e
USGS	06770200	2011-12-10	2360	A:e
USGS	06770200	2011-12-11	2610	A
USGS	06770200	2011-12-12	2860	A
USGS	06770200	2011-12-13	3160	A
USGS	06770200	2011-12-14	3070	A
USGS	06770200	2011-12-15	2990	A
USGS	06770200	2011-12-16	2960	A
USGS	06770200	2011-12-17	2950	A
USGS	06770200	2011-12-18	2870	A
USGS	06770200	2011-12-19	2820	A
USGS	06770200	2011-12-20	2670	A
USGS	06770200	2011-12-21	2190	A
USGS	06770200	2011-12-22	2700	A
USGS	06770200	2011-12-23	2700	A
USGS	06770200	2011-12-24	3000	A
USGS	06770200	2011-12-25	3080	A
USGS	06770200	2011-12-26	3140	A
USGS	06770200	2011-12-27	3180	A
USGS	06770200	2011-12-28	3220	A
USGS	06770200	2011-12-29	3230	A
USGS	06770200	2011-12-30	3380	A
USGS	06770200	2011-12-31	3340	A
USGS	06770200	2012-01-01	3190	A
USGS	06770200	2012-01-02	3070	A
USGS	06770200	2012-01-03	2990	A
USGS	06770200	2012-01-04	2930	A
USGS	06770200	2012-01-05	2960	A
USGS	06770200	2012-01-06	2850	A
USGS	06770200	2012-01-07	3010	A
USGS	06770200	2012-01-08	3060	A
USGS	06770200	2012-01-09	3010	A
USGS	06770200	2012-01-10	2850	A
USGS	06770200	2012-01-11	2250	A
USGS	06770200	2012-01-12	2800	A
USGS	06770200	2012-01-13	1670	A
USGS	06770200	2012-01-14	2170	A
USGS	06770200	2012-01-15	3020	A
USGS	06770200	2012-01-16	3250	A
USGS	06770200	2012-01-17	3020	A
USGS	06770200	2012-01-18	2570	A
USGS	06770200	2012-01-19	2870	A
USGS	06770200	2012-01-20	3190	A
USGS	06770200	2012-01-21	2800	A
USGS	06770200	2012-01-22	2080	A
USGS	06770200	2012-01-23	2200	A
USGS	06770200	2012-01-24	2470	A
USGS	06770200	2012-01-25	2470	A
USGS	06770200	2012-01-26	3010	A
USGS	06770200	2012-01-27	2860	A
USGS	06770200	2012-01-28	2830	A
USGS	06770200	2012-01-29	2700	A
USGS	06770200	2012-01-30	2740	A
USGS	06770200	2012-01-31	2950	A
USGS	06770200	2012-02-01	2950	A
USGS	06770200	2012-02-02	2910	A
USGS	06770200	2012-02-03	2920	A
USGS	06770200	2012-02-04	2980	A
USGS	06770200	2012-02-05	2830	A
USGS	06770200	2012-02-06	2880	A
USGS	06770200	2012-02-07	2880	A
USGS	06770200	2012-02-08	2850	A
USGS	06770200	2012-02-09	2840	A
USGS	06770200	2012-02-10	2830	A
USGS	06770200	2012-02-11	2860	A
USGS	06770200	2012-02-12	2770	A:e
USGS	06770200	2012-02-13	2340	A
USGS	06770200	2012-02-14	2200	A
USGS	06770200	2012-02-15	3130	A
USGS	06770200	2012-02-16	3080	A
USGS	06770200	2012-02-17	2890	A
USGS	06770200	2012-02-18	2810	A
USGS	06770200	2012-02-19	2970	A
USGS	06770200	2012-02-20	3090	A
USGS	06770200	2012-02-21	3150	A
USGS	06770200	2012-02-22	3120	A
USGS	06770200	2012-02-23	3100	A
USGS	06770200	2012-02-24	2990	A
USGS	06770200	2012-02-25	2860	A
USGS	06770200	2012-02-26	2710	A
USGS	06770200	2012-02-27	2690	A
USGS	06770200	2012-02-28	2870	A
USGS	06770200	2012-02-29	2880	A
USGS	06770200	2012-03-01	2910	A
USGS	06770200	2012-03-02	2930	A
USGS	06770200	2012-03-03	2870	A
USGS	06770200	2012-03-04	2740	A
USGS	06770200	2012-03-05	2710	A
USGS	06770200	2012-03-06	2680	A
USGS	06770200	2012-03-07	2630	A
USGS	06770200	2012-03-08	2610	A
USGS	06770200	2012-03-09	2560	A
USGS	06770200	2012-03-10	2230	A
USGS	06770200	2012-03-11	2260	A
USGS	06770200	2012-03-12	2130	A
USGS	06770200	2012-03-13	2270	A
USGS	06770200	2012-03-14	2060	A
USGS	06770200	2012-03-15	1950	A
USGS	06770200	2012-03-16	1530	A
USGS	06770200	2012-03-17	1430	A
USGS	06770200	2012-03-18	1680	A
USGS	06770200	2012-03-19	1980	A
USGS	06770200	2012-03-20	2070	A
USGS	06770200	2012-03-21	1970	A
USGS	06770200	2012-03-22	1620	A
USGS	06770200	2012-03-23	1550	A
USGS	06770200	2012-03-24	1560	A
USGS	06770200	2012-03-25	1510	A
USGS	06770200	2012-03-26	1490	A
USGS	06770200	2012-03-27	1460	A
USGS	06770200	2012-03-28	1260	A
USGS	06770200	2012-03-29	708	A
USGS	06770200	2012-03-30	872	A
USGS	06770200	2012-03-31	1320	A
USGS	06770200	2012-04-01	1390	A
USGS	06770200	2012-04-02	1380	A
USGS	06770200	2012-04-03	1520	A
USGS	06770200	2012-04-04	1630	A
USGS	06770200	2012-04-05	1640	A
USGS	06770200	2012-04-06	1570	A
USGS	06770200	2012-04-07	1370	A
USGS	06770200	2012-04-08	1300	A
USGS	06770200	2012-04-09	1270	A
USGS	06770200	2012-04-10	1250	A
USGS	06770200	2012-04-11	1290	A
USGS	06770200	2012-04-12	1680	A
USGS	06770200	2012-04-13	2100	A
USGS	06770200	2012-04-14	2030	A
USGS	06770200	2012-04-15	2150	A
USGS	06770200	2012-04-16	2050	A
USGS	06770200	2012-04-17	2040	A
USGS	06770200	2012-04-18	2260	A
USGS	06770200	2012-04-19	2160	A
USGS	06770200	2012-04-20	1880	A
USGS	06770200	2012-04-21	1420	A
USGS	06770200	2012-04-22	1370	A
USGS	06770200	2012-04-23	1370	A
USGS	06770200	2012-04-24	1420	A
USGS	06770200	2012-04-25	1450	A
USGS	06770200	2012-04-26	1400	A
USGS	06770200	2012-04-27	1540	A
USGS	06770200	2012-04-28	1760	A
USGS	06770200	2012-04-29	1780	A
USGS	06770200	2012-04-30	1760	A
USGS	06770200	2012-05-01	1100	A
USGS	06770200	2012-05-02	1430	A
USGS	06770200	2012-05-03	1550	A
USGS	06770200	2012-05-04	1150	A
USGS	06770200	2012-05-05	1220	A
USGS	06770200	2012-05-06	949	A
USGS	06770200	2012-05-07	783	A
USGS	06770200	2012-05-08	848	A
USGS	06770200	2012-05-09	693	A
USGS	06770200	2012-05-10	849	A
USGS	06770200	2012-05-11	667	A
USGS	06770200	2012-05-12	491	A
USGS	06770200	2012-05-13	895	A
USGS	06770200	2012-05-14	952	A
USGS	06770200	2012-05-15	596	A
USGS	06770200	2012-05-16	462	A
USGS	06770200	2012-05-17	440	A:e
USGS	06770200	2012-05-18	397	A:e
USGS	06770200	2012-05-19	326	A:e
USGS	06770200	2012-05-20	283	A:e
USGS	06770200	2012-05-21	304	A:e
USGS	06770200	2012-05-22	294	A
USGS	06770200	2012-05-23	297	A
USGS	06770200	2012-05-24	396	A
USGS	06770200	2012-05-25	362	A
USGS	06770200	2012-05-26	320	A
USGS	06770200	2012-05-27	323	A
USGS	06770200	2012-05-28	575	A
USGS	06770200	2012-05-29	1020	A
USGS	06770200	2012-05-30	1170	A
USGS	06770200	2012-05-31	929	A
USGS	06770200	2012-06-01	593	A
USGS	06770200	2012-06-02	626	A
USGS	06770200	2012-06-03	591	A
USGS	06770200	2012-06-04	582	A
USGS	06770200	2012-06-05	558	A
USGS	06770200	2012-06-06	558	A
USGS	06770200	2012-06-07	354	A
USGS	06770200	2012-06-08	298	A
USGS	06770200	2012-06-09	248	A:e
USGS	06770200	2012-06-10	233	A:e
USGS	06770200	2012-06-11	253	A:e
USGS	06770200	2012-06-12	237	A:e
USGS	06770200	2012-06-13	222	A:e
USGS	06770200	2012-06-14	198	A:e
USGS	06770200	2012-06-15	182	A:e
USGS	06770200	2012-06-16	179	A:e
USGS	06770200	2012-06-17	162	A:e
USGS	06770200	2012-06-18	146	A:e
USGS	06770200	2012-06-19	133	A:e
USGS	06770200	2012-06-20	120	A:e
USGS	06770200	2012-06-21	111	A:e
USGS	06770200	2012-06-22	103	A:e
USGS	06770200	2012-06-23	96	A:e
USGS	06770200	2012-06-24	76	A:e
USGS	06770200	2012-06-25	72	A:e
USGS	06770200	2012-06-26	72	A:e
USGS	06770200	2012-06-27	66	A:e
USGS	06770200	2012-06-28	60	A:e
USGS	06770200	2012-06-29	54	A:e
USGS	06770200	2012-06-30	50	A
USGS	06770200	2012-07-01	52	A
USGS	06770200	2012-07-02	56	A
USGS	06770200	2012-07-03	49	A
USGS	06770200	2012-07-04	43	A
USGS	06770200	2012-07-05	41	A
USGS	06770200	2012-07-06	38	A
USGS	06770200	2012-07-07	33	A
USGS	06770200	2012-07-08	29	A
USGS	06770200	2012-07-09	23	A
USGS	06770200	2012-07-10	19	A
USGS	06770200	2012-07-11	18	A
USGS	06770200	2012-07-12	81	A
USGS	06770200	2012-07-13	115	A
USGS	06770200	2012-07-14	49	A
USGS	06770200	2012-07-15	30	A
USGS	06770200	2012-07-16	22	A
USGS	06770200	2012-07-17	17	A
USGS	06770200	2012-07-18	14	A
USGS	06770200	2012-07-19	13	A
USGS	06770200	2012-07-20	12	A
USGS	06770200	2012-07-21	10	A
USGS	06770200	2012-07-22	11	A:e
USGS	06770200	2012-07-23	31	A
USGS	06770200	2012-07-24	174	A
USGS	06770200	2012-07-25	168	A
USGS	06770200	2012-07-26	134	A
USGS	06770200	2012-07-27	58	A
USGS	06770200	2012-07-28	46	A:e
USGS	06770200	2012-07-29	42	A:e
USGS	06770200	2012-07-30	31	A:e
USGS	06770200	2012-07-31	21	A
USGS	06770200	2012-08-01	29	A
USGS	06770200	2012-08-02	31	A
USGS	06770200	2012-08-03	301	A
USGS	06770200	2012-08-04	613	A
USGS	06770200	2012-08-05	594	A
USGS	06770200	2012-08-06	288	A
USGS	06770200	2012-08-07	127	A
USGS	06770200	2012-08-08	54	A
USGS	06770200	2012-08-09	34	A
USGS	06770200	2012-08-10	29	A
USGS	06770200	2012-08-11	26	A
USGS	06770200	2012-08-12	21	A
USGS	06770200	2012-08-13	15	A
USGS	06770200	2012-08-14	117	A
USGS	06770200	2012-08-15	198	A
USGS	06770200	2012-08-16	204	A
USGS	06770200	2012-08-17	218	A
USGS	06770200	2012-08-18	197	A
USGS	06770200	2012-08-19	167	A
USGS	06770200	2012-08-20	169	A
USGS	06770200	2012-08-21	185	A
USGS	06770200	2012-08-22	175	A
USGS	06770200	2012-08-23	182	A
USGS	06770200	2012-08-24	202	A
USGS	06770200	2012-08-25	217	A
USGS	06770200	2012-08-26	312	A
USGS	06770200	2012-08-27	371	A
USGS	06770200	2012-08-28	386	A
USGS	06770200	2012-08-29	407	A
USGS	06770200	2012-08-30	445	A
USGS	06770200	2012-08-31	437	A
USGS	06770200	2012-09-01	460	A
USGS	06770200	2012-09-02	501	A
USGS	06770200	2012-09-03	510	A
USGS	06770200	2012-09-04	471	A
USGS	06770200	2012-09-05	924	A
USGS	06770200	2012-09-06	1340	A
USGS	06770200	2012-09-07	1410	A
USGS	06770200	2012-09-08	1260	A
USGS	06770200	2012-09-09	1080	A
USGS	06770200	2012-09-10	605	A
USGS	06770200	2012-09-11	492	A
USGS	06770200	2012-09-12	188	A
USGS	06770200	2012-09-13	99	A
USGS	06770200	2012-09-14	79	A
USGS	06770200	2012-09-15	279	A
USGS	06770200	2012-09-16	542	A
USGS	06770200	2012-09-17	663	A
USGS	06770200	2012-09-18	537	A
USGS	06770200	2012-09-19	436	A
USGS	06770200	2012-09-20	259	A
USGS	06770200	2012-09-21	189	A
USGS	06770200	2012-09-22	75	A
USGS	06770200	2012-09-23	412	A
USGS	06770200	2012-09-24	294	A
USGS	06770200	2012-09-25	102	A
USGS	06770200	2012-09-26	139	A
USGS	06770200	2012-09-27	56	A
USGS	06770200	2012-09-28	173	A
USGS	06770200	2012-09-29	216	A
USGS	06770200	2012-09-30	75	A
USGS	06770200	2012-10-01	152	A
USGS	06770200	2012-10-02	58	A
USGS	06770200	2012-10-03	33	A
USGS	06770200	2012-10-04	25	A
USGS	06770200	2012-10-05	245	A
USGS	06770200	2012-10-06	57	A
USGS	06770200	2012-10-07	27	A
USGS	06770200	2012-10-08	20	A
