# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-04-02 17:36:45 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06764880 South Platte River at Roscoe, Nebr.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06764880
#    DD parameter statistic   Description
#    07   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	07_00060_00003	07_00060_00003_cd
USGS	06764880	2011-02-03	305	A:e
USGS	06764880	2011-02-04	343	A:e
USGS	06764880	2011-02-05	379	A:e
USGS	06764880	2011-02-06	458	A:e
USGS	06764880	2011-02-07	466	A:e
USGS	06764880	2011-02-08	412	A:e
USGS	06764880	2011-02-09	422	A:e
USGS	06764880	2011-02-10	467	A:e
USGS	06764880	2011-02-11	488	A:e
USGS	06764880	2011-02-12	528	A:e
USGS	06764880	2011-02-13	563	A:e
USGS	06764880	2011-02-14	608	A:e
USGS	06764880	2011-02-15	744	A:e
USGS	06764880	2011-02-16	906	A:e
USGS	06764880	2011-02-17	966	A:e
USGS	06764880	2011-02-18	874	A:e
USGS	06764880	2011-02-19	813	A
USGS	06764880	2011-02-20	781	A
USGS	06764880	2011-02-21	736	A
USGS	06764880	2011-02-22	715	A
USGS	06764880	2011-02-23	678	A
USGS	06764880	2011-02-24	636	A
USGS	06764880	2011-02-25	616	A
USGS	06764880	2011-02-26	589	A
USGS	06764880	2011-02-27	544	A
USGS	06764880	2011-02-28	506	A
USGS	06764880	2011-03-01	474	A
USGS	06764880	2011-03-02	456	A
USGS	06764880	2011-03-03	436	A
USGS	06764880	2011-03-04	421	A
USGS	06764880	2011-03-05	402	A
USGS	06764880	2011-03-06	388	A
USGS	06764880	2011-03-07	370	A
USGS	06764880	2011-03-08	355	A
USGS	06764880	2011-03-09	336	A
USGS	06764880	2011-03-10	323	A
USGS	06764880	2011-03-11	310	A
USGS	06764880	2011-03-12	288	A
USGS	06764880	2011-03-13	280	A
USGS	06764880	2011-03-14	276	A
USGS	06764880	2011-03-15	267	A
USGS	06764880	2011-03-16	254	A
USGS	06764880	2011-03-17	225	A
USGS	06764880	2011-03-18	207	A
USGS	06764880	2011-03-19	195	A
USGS	06764880	2011-03-20	183	A
USGS	06764880	2011-03-21	176	A
USGS	06764880	2011-03-22	166	A
USGS	06764880	2011-03-23	153	A
USGS	06764880	2011-03-24	149	A
USGS	06764880	2011-03-25	145	A
USGS	06764880	2011-03-26	142	A
USGS	06764880	2011-03-27	135	A
USGS	06764880	2011-03-28	135	A
USGS	06764880	2011-03-29	138	A
USGS	06764880	2011-03-30	169	A
USGS	06764880	2011-03-31	192	A
USGS	06764880	2011-04-01	200	A
USGS	06764880	2011-04-02	202	A
USGS	06764880	2011-04-03	190	A
USGS	06764880	2011-04-04	179	A
USGS	06764880	2011-04-05	178	A
USGS	06764880	2011-04-06	178	A
USGS	06764880	2011-04-07	184	A
USGS	06764880	2011-04-08	181	A
USGS	06764880	2011-04-09	174	A
USGS	06764880	2011-04-10	172	A
USGS	06764880	2011-04-11	149	A
USGS	06764880	2011-04-12	147	A
USGS	06764880	2011-04-13	136	A
USGS	06764880	2011-04-14	144	A
USGS	06764880	2011-04-15	161	A
USGS	06764880	2011-04-16	183	A
USGS	06764880	2011-04-17	193	A
USGS	06764880	2011-04-18	197	A
USGS	06764880	2011-04-19	198	A
USGS	06764880	2011-04-20	188	A
USGS	06764880	2011-04-21	180	A
USGS	06764880	2011-04-22	193	A
USGS	06764880	2011-04-23	178	A
USGS	06764880	2011-04-24	181	A
USGS	06764880	2011-04-25	188	A
USGS	06764880	2011-04-26	190	A
USGS	06764880	2011-04-27	184	A
USGS	06764880	2011-04-28	183	A
USGS	06764880	2011-04-29	175	A
USGS	06764880	2011-04-30	164	A
USGS	06764880	2011-05-01	161	A
USGS	06764880	2011-05-02	161	A
USGS	06764880	2011-05-03	151	A
USGS	06764880	2011-05-04	157	A
USGS	06764880	2011-05-05	149	A
USGS	06764880	2011-05-06	143	A
USGS	06764880	2011-05-07	132	A
USGS	06764880	2011-05-08	124	A
USGS	06764880	2011-05-09	117	A
USGS	06764880	2011-05-10	110	A
USGS	06764880	2011-05-11	120	A
USGS	06764880	2011-05-12	170	A
USGS	06764880	2011-05-13	166	A
USGS	06764880	2011-05-14	154	A
USGS	06764880	2011-05-15	144	A
USGS	06764880	2011-05-16	133	A
USGS	06764880	2011-05-17	134	A
USGS	06764880	2011-05-18	151	A
USGS	06764880	2011-05-19	191	A
USGS	06764880	2011-05-20	229	A
USGS	06764880	2011-05-21	280	A
USGS	06764880	2011-05-22	371	A
USGS	06764880	2011-05-23	445	A
USGS	06764880	2011-05-24	627	A
USGS	06764880	2011-05-25	948	A
USGS	06764880	2011-05-26	1160	A
USGS	06764880	2011-05-27	1270	A
USGS	06764880	2011-05-28	1310	A
USGS	06764880	2011-05-29	1280	A
USGS	06764880	2011-05-30	1270	A
USGS	06764880	2011-05-31	1160	A
USGS	06764880	2011-06-01	1060	A
USGS	06764880	2011-06-02	1010	A
USGS	06764880	2011-06-03	907	A
USGS	06764880	2011-06-04	804	A
USGS	06764880	2011-06-05	746	A
USGS	06764880	2011-06-06	718	A
USGS	06764880	2011-06-07	690	A
USGS	06764880	2011-06-08	654	A
USGS	06764880	2011-06-09	648	A
USGS	06764880	2011-06-10	647	A
USGS	06764880	2011-06-11	612	A
USGS	06764880	2011-06-12	598	A
USGS	06764880	2011-06-13	656	A
USGS	06764880	2011-06-14	729	A
USGS	06764880	2011-06-15	839	A
USGS	06764880	2011-06-16	949	A
USGS	06764880	2011-06-17	1110	A
USGS	06764880	2011-06-18	1120	A
USGS	06764880	2011-06-19	1080	A
USGS	06764880	2011-06-20	1260	A
USGS	06764880	2011-06-21	1290	A
USGS	06764880	2011-06-22	1350	A
USGS	06764880	2011-06-23	1440	A
USGS	06764880	2011-06-24	1590	A
USGS	06764880	2011-06-25	1840	A
USGS	06764880	2011-06-26	2110	A
USGS	06764880	2011-06-27	1950	A
USGS	06764880	2011-06-28	1720	A
USGS	06764880	2011-06-29	1510	A
USGS	06764880	2011-06-30	1370	A
USGS	06764880	2011-07-01	1250	A
USGS	06764880	2011-07-02	1140	A
USGS	06764880	2011-07-03	1040	A
USGS	06764880	2011-07-04	965	A
USGS	06764880	2011-07-05	895	A
USGS	06764880	2011-07-06	830	A
USGS	06764880	2011-07-07	834	A
USGS	06764880	2011-07-08	839	A
USGS	06764880	2011-07-09	883	A
USGS	06764880	2011-07-10	825	A
USGS	06764880	2011-07-11	778	A
USGS	06764880	2011-07-12	839	A
USGS	06764880	2011-07-13	1200	A
USGS	06764880	2011-07-14	1850	A
USGS	06764880	2011-07-15	2930	A
USGS	06764880	2011-07-16	3880	A
USGS	06764880	2011-07-17	4320	A
USGS	06764880	2011-07-18	4860	A
USGS	06764880	2011-07-19	5450	A
USGS	06764880	2011-07-20	6130	A
USGS	06764880	2011-07-21	6850	A
USGS	06764880	2011-07-22	6980	A
USGS	06764880	2011-07-23	4950	A
USGS	06764880	2011-07-24	3940	A
USGS	06764880	2011-07-25	3450	A
USGS	06764880	2011-07-26	2860	A
USGS	06764880	2011-07-27	2470	A
USGS	06764880	2011-07-28	1930	A
USGS	06764880	2011-07-29	1580	A
USGS	06764880	2011-07-30	1330	A
USGS	06764880	2011-07-31	1130	A
USGS	06764880	2011-08-01	971	A
USGS	06764880	2011-08-02	847	A
USGS	06764880	2011-08-03	757	A
USGS	06764880	2011-08-04	656	A
USGS	06764880	2011-08-05	583	A
USGS	06764880	2011-08-06	497	A
USGS	06764880	2011-08-07	443	A
USGS	06764880	2011-08-08	414	A
USGS	06764880	2011-08-09	338	A
USGS	06764880	2011-08-10	395	A
USGS	06764880	2011-08-11	436	A
USGS	06764880	2011-08-12	419	A
USGS	06764880	2011-08-13	436	A
USGS	06764880	2011-08-14	414	A
USGS	06764880	2011-08-15	386	A
USGS	06764880	2011-08-16	330	A
USGS	06764880	2011-08-17	294	A
USGS	06764880	2011-08-18	262	A
USGS	06764880	2011-08-19	227	A
USGS	06764880	2011-08-20	211	A
USGS	06764880	2011-08-21	192	A
USGS	06764880	2011-08-22	169	A
USGS	06764880	2011-08-23	140	A
USGS	06764880	2011-08-24	119	A
USGS	06764880	2011-08-25	112	A
USGS	06764880	2011-08-26	113	A
USGS	06764880	2011-08-27	111	A
USGS	06764880	2011-08-28	114	A
USGS	06764880	2011-08-29	113	A
USGS	06764880	2011-08-30	124	A
USGS	06764880	2011-08-31	303	A
USGS	06764880	2011-09-01	256	A
USGS	06764880	2011-09-02	234	A
USGS	06764880	2011-09-03	220	A
USGS	06764880	2011-09-04	209	A
USGS	06764880	2011-09-05	205	A
USGS	06764880	2011-09-06	203	A
USGS	06764880	2011-09-07	194	A
USGS	06764880	2011-09-08	203	A
USGS	06764880	2011-09-09	211	A
USGS	06764880	2011-09-10	212	A
USGS	06764880	2011-09-11	209	A
USGS	06764880	2011-09-12	213	A
USGS	06764880	2011-09-13	230	A:e
USGS	06764880	2011-09-14	249	A:e
USGS	06764880	2011-09-15	264	A:e
USGS	06764880	2011-09-16	292	A:e
USGS	06764880	2011-09-17	420	A:e
USGS	06764880	2011-09-18	507	A:e
USGS	06764880	2011-09-19	526	A:e
USGS	06764880	2011-09-20	514	A:e
USGS	06764880	2011-09-21	508	A:e
USGS	06764880	2011-09-22	557	A
USGS	06764880	2011-09-23	585	A
USGS	06764880	2011-09-24	545	A
USGS	06764880	2011-09-25	523	A
USGS	06764880	2011-09-26	492	A
USGS	06764880	2011-09-27	403	A
USGS	06764880	2011-09-28	355	A
USGS	06764880	2011-09-29	310	A
USGS	06764880	2011-09-30	268	A
USGS	06764880	2011-10-01	241	A
USGS	06764880	2011-10-02	222	A
USGS	06764880	2011-10-03	205	A
USGS	06764880	2011-10-04	199	A
USGS	06764880	2011-10-05	192	A
USGS	06764880	2011-10-06	194	A
USGS	06764880	2011-10-07	200	A
USGS	06764880	2011-10-08	197	A
USGS	06764880	2011-10-09	188	A
USGS	06764880	2011-10-10	199	A
USGS	06764880	2011-10-11	204	A
USGS	06764880	2011-10-12	203	A
USGS	06764880	2011-10-13	199	A
USGS	06764880	2011-10-14	195	A
USGS	06764880	2011-10-15	193	A
USGS	06764880	2011-10-16	188	A
USGS	06764880	2011-10-17	188	A
USGS	06764880	2011-10-18	193	A
USGS	06764880	2011-10-19	199	A
USGS	06764880	2011-10-20	201	A
USGS	06764880	2011-10-21	209	A
USGS	06764880	2011-10-22	229	A
USGS	06764880	2011-10-23	236	A
USGS	06764880	2011-10-24	243	A
USGS	06764880	2011-10-25	251	A
USGS	06764880	2011-10-26	267	A
USGS	06764880	2011-10-27	277	A
USGS	06764880	2011-10-28	289	A
USGS	06764880	2011-10-29	303	A
USGS	06764880	2011-10-30	310	A
USGS	06764880	2011-10-31	313	A
USGS	06764880	2011-11-01	317	A
USGS	06764880	2011-11-02	345	A
USGS	06764880	2011-11-03	390	A
USGS	06764880	2011-11-04	435	A
USGS	06764880	2011-11-05	493	A
USGS	06764880	2011-11-06	527	A
USGS	06764880	2011-11-07	524	A
USGS	06764880	2011-11-08	531	A
USGS	06764880	2011-11-09	556	A
USGS	06764880	2011-11-10	550	A
USGS	06764880	2011-11-11	537	A
USGS	06764880	2011-11-12	524	A
USGS	06764880	2011-11-13	510	A
USGS	06764880	2011-11-14	486	A
USGS	06764880	2011-11-15	458	A
USGS	06764880	2011-11-16	428	A
USGS	06764880	2011-11-17	409	A
USGS	06764880	2011-11-18	398	A
USGS	06764880	2011-11-19	383	A
USGS	06764880	2011-11-20	363	A
USGS	06764880	2011-11-21	350	A
USGS	06764880	2011-11-22	338	A
USGS	06764880	2011-11-23	331	A
USGS	06764880	2011-11-24	324	A
USGS	06764880	2011-11-25	314	A
USGS	06764880	2011-11-26	306	A
USGS	06764880	2011-11-27	319	A
USGS	06764880	2011-11-28	316	A
USGS	06764880	2011-11-29	315	A
USGS	06764880	2011-11-30	316	A
USGS	06764880	2011-12-01	311	A
USGS	06764880	2011-12-02	309	A:e
USGS	06764880	2011-12-03	326	A
USGS	06764880	2011-12-04	293	A:e
USGS	06764880	2011-12-05	271	A:e
USGS	06764880	2011-12-06	215	A:e
USGS	06764880	2011-12-07	179	A
USGS	06764880	2011-12-08	235	A
USGS	06764880	2011-12-09	312	A
USGS	06764880	2011-12-10	411	A
USGS	06764880	2011-12-11	597	A
USGS	06764880	2011-12-12	677	A
USGS	06764880	2011-12-13	724	A
USGS	06764880	2011-12-14	722	A
USGS	06764880	2011-12-15	736	A
USGS	06764880	2011-12-16	701	A
USGS	06764880	2011-12-17	668	A
USGS	06764880	2011-12-18	644	A
USGS	06764880	2011-12-19	713	A
USGS	06764880	2011-12-20	821	A
USGS	06764880	2011-12-21	882	A
USGS	06764880	2011-12-22	945	A
USGS	06764880	2011-12-23	875	A:e
USGS	06764880	2011-12-24	902	A:e
USGS	06764880	2011-12-25	986	A
USGS	06764880	2011-12-26	1040	A
USGS	06764880	2011-12-27	1040	A
USGS	06764880	2011-12-28	1070	A
USGS	06764880	2011-12-29	1120	A
USGS	06764880	2011-12-30	1160	A
USGS	06764880	2011-12-31	1110	A
USGS	06764880	2012-01-01	1080	A
USGS	06764880	2012-01-02	1070	A:e
USGS	06764880	2012-01-03	1100	A
USGS	06764880	2012-01-04	1120	A
USGS	06764880	2012-01-05	1120	A
USGS	06764880	2012-01-06	1070	A
USGS	06764880	2012-01-07	995	A
USGS	06764880	2012-01-08	955	A
USGS	06764880	2012-01-09	935	A
USGS	06764880	2012-01-10	913	A
USGS	06764880	2012-01-11	895	A
USGS	06764880	2012-01-12	856	A:e
USGS	06764880	2012-01-13	851	A:e
USGS	06764880	2012-01-14	870	A:e
USGS	06764880	2012-01-15	889	A:e
USGS	06764880	2012-01-16	879	A:e
USGS	06764880	2012-01-17	829	A:e
USGS	06764880	2012-01-18	836	A:e
USGS	06764880	2012-01-19	811	A:e
USGS	06764880	2012-01-20	791	A:e
USGS	06764880	2012-01-21	872	A:e
USGS	06764880	2012-01-22	943	A:e
USGS	06764880	2012-01-23	936	A:e
USGS	06764880	2012-01-24	872	A
USGS	06764880	2012-01-25	867	A
USGS	06764880	2012-01-26	875	A
USGS	06764880	2012-01-27	878	A
USGS	06764880	2012-01-28	867	A
USGS	06764880	2012-01-29	852	A
USGS	06764880	2012-01-30	838	A
USGS	06764880	2012-01-31	833	A
USGS	06764880	2012-02-01	828	A
USGS	06764880	2012-02-02	820	A
USGS	06764880	2012-02-03	759	A
USGS	06764880	2012-02-04	700	A
USGS	06764880	2012-02-05	746	A
USGS	06764880	2012-02-06	850	A
USGS	06764880	2012-02-07	941	A
USGS	06764880	2012-02-08	1010	A
USGS	06764880	2012-02-09	1070	A
USGS	06764880	2012-02-10	1160	A:e
USGS	06764880	2012-02-11	1130	A:e
USGS	06764880	2012-02-12	1080	A:e
USGS	06764880	2012-02-13	1150	A:e
USGS	06764880	2012-02-14	1180	A
USGS	06764880	2012-02-15	1160	A
USGS	06764880	2012-02-16	1150	A
USGS	06764880	2012-02-17	1120	A
USGS	06764880	2012-02-18	1100	A
USGS	06764880	2012-02-19	1080	A
USGS	06764880	2012-02-20	1050	A
USGS	06764880	2012-02-21	986	A
USGS	06764880	2012-02-22	914	A
USGS	06764880	2012-02-23	874	A
USGS	06764880	2012-02-24	810	A
USGS	06764880	2012-02-25	740	A
USGS	06764880	2012-02-26	696	A
USGS	06764880	2012-02-27	656	A
USGS	06764880	2012-02-28	688	A
USGS	06764880	2012-02-29	724	A
USGS	06764880	2012-03-01	733	A
USGS	06764880	2012-03-02	715	A
USGS	06764880	2012-03-03	687	A
USGS	06764880	2012-03-04	691	A
USGS	06764880	2012-03-05	693	A
USGS	06764880	2012-03-06	672	A
USGS	06764880	2012-03-07	649	A
USGS	06764880	2012-03-08	638	A:e
USGS	06764880	2012-03-09	616	A:e
USGS	06764880	2012-03-10	615	A:e
USGS	06764880	2012-03-11	606	A:e
USGS	06764880	2012-03-12	595	A:e
USGS	06764880	2012-03-13	580	A:e
USGS	06764880	2012-03-14	537	A
USGS	06764880	2012-03-15	509	A
USGS	06764880	2012-03-16	477	A
USGS	06764880	2012-03-17	435	A
USGS	06764880	2012-03-18	401	A
USGS	06764880	2012-03-19	372	A
USGS	06764880	2012-03-20	354	A
USGS	06764880	2012-03-21	327	A
USGS	06764880	2012-03-22	329	A
USGS	06764880	2012-03-23	323	A
USGS	06764880	2012-03-24	279	A
USGS	06764880	2012-03-25	242	A
USGS	06764880	2012-03-26	221	A
USGS	06764880	2012-03-27	202	A
USGS	06764880	2012-03-28	189	A
USGS	06764880	2012-03-29	188	A
USGS	06764880	2012-03-30	188	A
USGS	06764880	2012-03-31	195	A
USGS	06764880	2012-04-01	199	A
USGS	06764880	2012-04-02	208	A
USGS	06764880	2012-04-03	210	A
USGS	06764880	2012-04-04	262	A
USGS	06764880	2012-04-05	272	A
USGS	06764880	2012-04-06	245	A
USGS	06764880	2012-04-07	210	A
USGS	06764880	2012-04-08	194	A
USGS	06764880	2012-04-09	181	A
USGS	06764880	2012-04-10	183	A
USGS	06764880	2012-04-11	185	A
USGS	06764880	2012-04-12	210	A
USGS	06764880	2012-04-13	246	A
USGS	06764880	2012-04-14	233	A
USGS	06764880	2012-04-15	220	A
USGS	06764880	2012-04-16	212	A
USGS	06764880	2012-04-17	223	A
USGS	06764880	2012-04-18	203	A
USGS	06764880	2012-04-19	209	A
USGS	06764880	2012-04-20	220	A
USGS	06764880	2012-04-21	199	A
USGS	06764880	2012-04-22	169	A
USGS	06764880	2012-04-23	157	A
USGS	06764880	2012-04-24	151	A
USGS	06764880	2012-04-25	144	A
USGS	06764880	2012-04-26	139	A
USGS	06764880	2012-04-27	159	A
USGS	06764880	2012-04-28	157	A
USGS	06764880	2012-04-29	164	A
USGS	06764880	2012-04-30	154	A
USGS	06764880	2012-05-01	140	A
USGS	06764880	2012-05-02	133	A
USGS	06764880	2012-05-03	147	A
USGS	06764880	2012-05-04	144	A
USGS	06764880	2012-05-05	131	A
USGS	06764880	2012-05-06	123	A
USGS	06764880	2012-05-07	117	A
USGS	06764880	2012-05-08	118	A
USGS	06764880	2012-05-09	120	A
USGS	06764880	2012-05-10	120	A
USGS	06764880	2012-05-11	116	A
USGS	06764880	2012-05-12	124	A
USGS	06764880	2012-05-13	125	A
USGS	06764880	2012-05-14	120	A
USGS	06764880	2012-05-15	120	A
USGS	06764880	2012-05-16	113	A
USGS	06764880	2012-05-17	105	A
USGS	06764880	2012-05-18	98	A
USGS	06764880	2012-05-19	101	A
USGS	06764880	2012-05-20	106	A
USGS	06764880	2012-05-21	113	A
USGS	06764880	2012-05-22	108	A
USGS	06764880	2012-05-23	98	A
USGS	06764880	2012-05-24	107	A
USGS	06764880	2012-05-25	107	A
USGS	06764880	2012-05-26	102	A
USGS	06764880	2012-05-27	98	A
USGS	06764880	2012-05-28	97	A
USGS	06764880	2012-05-29	98	A
USGS	06764880	2012-05-30	96	A
USGS	06764880	2012-05-31	97	A
USGS	06764880	2012-06-01	92	A
USGS	06764880	2012-06-02	93	A
USGS	06764880	2012-06-03	97	A
USGS	06764880	2012-06-04	86	A
USGS	06764880	2012-06-05	74	A
USGS	06764880	2012-06-06	65	A
USGS	06764880	2012-06-07	63	A
USGS	06764880	2012-06-08	68	A
USGS	06764880	2012-06-09	63	A
USGS	06764880	2012-06-10	50	A
USGS	06764880	2012-06-11	51	A
USGS	06764880	2012-06-12	56	A
USGS	06764880	2012-06-13	50	A
USGS	06764880	2012-06-14	45	A
USGS	06764880	2012-06-15	40	A
USGS	06764880	2012-06-16	35	A
USGS	06764880	2012-06-17	28	A
USGS	06764880	2012-06-18	22	A
USGS	06764880	2012-06-19	19	A
USGS	06764880	2012-06-20	15	A
USGS	06764880	2012-06-21	13	A
USGS	06764880	2012-06-22	12	A
USGS	06764880	2012-06-23	11	A
USGS	06764880	2012-06-24	10	A
USGS	06764880	2012-06-25	9.8	A
USGS	06764880	2012-06-26	8.9	A
USGS	06764880	2012-06-27	8.1	A
USGS	06764880	2012-06-28	7.2	A
USGS	06764880	2012-06-29	6.4	A
USGS	06764880	2012-06-30	6.0	A:e
USGS	06764880	2012-07-01	5.4	A:e
USGS	06764880	2012-07-02	4.8	A:e
USGS	06764880	2012-07-03	4.3	A
USGS	06764880	2012-07-04	4.1	A
USGS	06764880	2012-07-05	4.3	A
USGS	06764880	2012-07-06	3.3	A
USGS	06764880	2012-07-07	2.8	A
USGS	06764880	2012-07-08	3.4	A
USGS	06764880	2012-07-09	3.9	A
USGS	06764880	2012-07-10	4.5	A
USGS	06764880	2012-07-11	8.2	A
USGS	06764880	2012-07-12	5.9	A
USGS	06764880	2012-07-13	3.8	A
USGS	06764880	2012-07-14	3.1	A
USGS	06764880	2012-07-15	2.6	A
USGS	06764880	2012-07-16	2.2	A
USGS	06764880	2012-07-17	1.8	A
USGS	06764880	2012-07-18	1.4	A
USGS	06764880	2012-07-19	1.1	A
USGS	06764880	2012-07-20	0.93	A
USGS	06764880	2012-07-21	0.71	A
USGS	06764880	2012-07-22	0.46	A
USGS	06764880	2012-07-23	0.33	A
USGS	06764880	2012-07-24	0.25	A
USGS	06764880	2012-07-25	0.17	A
USGS	06764880	2012-07-26	0.11	A
USGS	06764880	2012-07-27	0.03	A
USGS	06764880	2012-07-28	0.00	A
USGS	06764880	2012-07-29	0.00	A
USGS	06764880	2012-07-30	0.00	A
USGS	06764880	2012-07-31	0.00	A
USGS	06764880	2012-08-01	0.00	A
USGS	06764880	2012-08-02	0.00	A
USGS	06764880	2012-08-03	0.00	A
USGS	06764880	2012-08-04	0.00	A
USGS	06764880	2012-08-05	0.00	A
USGS	06764880	2012-08-06	0.00	A
USGS	06764880	2012-08-07	0.00	A
USGS	06764880	2012-08-08	0.00	A
USGS	06764880	2012-08-09	0.00	A
USGS	06764880	2012-08-10	0.00	A
USGS	06764880	2012-08-11	0.00	A
USGS	06764880	2012-08-12	0.00	A
USGS	06764880	2012-08-13	0.00	A
USGS	06764880	2012-08-14	0.00	A
USGS	06764880	2012-08-15	0.00	A
USGS	06764880	2012-08-16	0.00	A
USGS	06764880	2012-08-17	0.00	A
USGS	06764880	2012-08-18	0.00	A
USGS	06764880	2012-08-19	0.00	A
USGS	06764880	2012-08-20	0.00	A
USGS	06764880	2012-08-21	0.00	A
USGS	06764880	2012-08-22	0.00	A
USGS	06764880	2012-08-23	0.00	A
USGS	06764880	2012-08-24	0.00	A
USGS	06764880	2012-08-25	0.00	A
USGS	06764880	2012-08-26	0.00	A
USGS	06764880	2012-08-27	0.00	A
USGS	06764880	2012-08-28	0.00	A
USGS	06764880	2012-08-29	0.00	A
USGS	06764880	2012-08-30	0.00	A
USGS	06764880	2012-08-31	0.00	A
USGS	06764880	2012-09-01	0.00	A
USGS	06764880	2012-09-02	0.00	A
USGS	06764880	2012-09-03	0.00	A
USGS	06764880	2012-09-04	0.00	A
USGS	06764880	2012-09-05	0.00	A
USGS	06764880	2012-09-06	0.00	A
USGS	06764880	2012-09-07	0.00	A
USGS	06764880	2012-09-08	0.00	A
USGS	06764880	2012-09-09	0.00	A
USGS	06764880	2012-09-10	0.00	A
USGS	06764880	2012-09-11	0.00	A
USGS	06764880	2012-09-12	0.00	A
USGS	06764880	2012-09-13	0.00	A
USGS	06764880	2012-09-14	0.00	A
USGS	06764880	2012-09-15	0.00	A
USGS	06764880	2012-09-16	0.00	A
USGS	06764880	2012-09-17	0.00	A
USGS	06764880	2012-09-18	0.00	A
USGS	06764880	2012-09-19	0.00	A
USGS	06764880	2012-09-20	0.00	A
USGS	06764880	2012-09-21	0.00	A
USGS	06764880	2012-09-22	0.00	A
USGS	06764880	2012-09-23	0.00	A
USGS	06764880	2012-09-24	0.00	A
USGS	06764880	2012-09-25	0.00	A
USGS	06764880	2012-09-26	6.0	A
USGS	06764880	2012-09-27	10	A
USGS	06764880	2012-09-28	14	A
USGS	06764880	2012-09-29	18	A
USGS	06764880	2012-09-30	22	A
USGS	06764880	2012-10-01	16	A
USGS	06764880	2012-10-02	19	A
USGS	06764880	2012-10-03	24	A
USGS	06764880	2012-10-04	33	A
USGS	06764880	2012-10-05	36	A
USGS	06764880	2012-10-06	40	A
USGS	06764880	2012-10-07	41	A
USGS	06764880	2012-10-08	49	A
USGS	06764880	2012-10-09	55	A
USGS	06764880	2012-10-10	52	A
USGS	06764880	2012-10-11	53	A
USGS	06764880	2012-10-12	50	A
USGS	06764880	2012-10-13	54	A
USGS	06764880	2012-10-14	57	A
USGS	06764880	2012-10-15	56	A
USGS	06764880	2012-10-16	57	A
USGS	06764880	2012-10-17	52	A
USGS	06764880	2012-10-18	42	A
USGS	06764880	2012-10-19	36	A
