# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-11 17:58:27 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06805500 Platte River at Louisville, Nebr.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06805500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	06805500	2013-05-10	6600	A
USGS	06805500	2013-05-11	6330	A
USGS	06805500	2013-05-12	6150	A
USGS	06805500	2013-05-13	5970	A
USGS	06805500	2013-05-14	5570	A
USGS	06805500	2013-05-15	5540	A
USGS	06805500	2013-05-16	4960	A
USGS	06805500	2013-05-17	4880	A
USGS	06805500	2013-05-18	4160	A
USGS	06805500	2013-05-19	5410	A
USGS	06805500	2013-05-20	5320	A
USGS	06805500	2013-05-21	5010	A
USGS	06805500	2013-05-22	6050	A
USGS	06805500	2013-05-23	6300	A
USGS	06805500	2013-05-24	5250	A
USGS	06805500	2013-05-25	5380	A
USGS	06805500	2013-05-26	5490	A
USGS	06805500	2013-05-27	9300	A
USGS	06805500	2013-05-28	14800	A
USGS	06805500	2013-05-29	13800	A
USGS	06805500	2013-05-30	21200	A
USGS	06805500	2013-05-31	17500	A
USGS	06805500	2013-06-01	15000	A
USGS	06805500	2013-06-02	12700	A
USGS	06805500	2013-06-03	11200	A
USGS	06805500	2013-06-04	9600	A
USGS	06805500	2013-06-05	8890	A
USGS	06805500	2013-06-06	8090	A
USGS	06805500	2013-06-07	7670	A
USGS	06805500	2013-06-08	6500	A
USGS	06805500	2013-06-09	8770	A
USGS	06805500	2013-06-10	7690	A
USGS	06805500	2013-06-11	7440	A
USGS	06805500	2013-06-12	6460	A
USGS	06805500	2013-06-13	5840	A
USGS	06805500	2013-06-14	5510	A
USGS	06805500	2013-06-15	6200	A
USGS	06805500	2013-06-16	6510	A
USGS	06805500	2013-06-17	6770	A
USGS	06805500	2013-06-18	5580	A
USGS	06805500	2013-06-19	5150	A
USGS	06805500	2013-06-20	4670	A
USGS	06805500	2013-06-21	3930	A
USGS	06805500	2013-06-22	4060	A
USGS	06805500	2013-06-23	4520	A
USGS	06805500	2013-06-24	5730	A
USGS	06805500	2013-06-25	7170	A
USGS	06805500	2013-06-26	6640	A
USGS	06805500	2013-06-27	6320	A
USGS	06805500	2013-06-28	6010	A
USGS	06805500	2013-06-29	5740	A
USGS	06805500	2013-06-30	5330	A
USGS	06805500	2013-07-01	5340	A
USGS	06805500	2013-07-02	4590	A
USGS	06805500	2013-07-03	4350	A
USGS	06805500	2013-07-04	3880	A
USGS	06805500	2013-07-05	3500	A
USGS	06805500	2013-07-06	3080	A
USGS	06805500	2013-07-07	2950	A
USGS	06805500	2013-07-08	2760	A
USGS	06805500	2013-07-09	2650	A
USGS	06805500	2013-07-10	2570	A
USGS	06805500	2013-07-11	2490	A
USGS	06805500	2013-07-12	2330	A
USGS	06805500	2013-07-13	2290	A
USGS	06805500	2013-07-14	2070	A
USGS	06805500	2013-07-15	1630	A
USGS	06805500	2013-07-16	1820	A
USGS	06805500	2013-07-17	1570	A
USGS	06805500	2013-07-18	1740	A
USGS	06805500	2013-07-19	1510	A
USGS	06805500	2013-07-20	1460	A
USGS	06805500	2013-07-21	1710	A
USGS	06805500	2013-07-22	1430	A
USGS	06805500	2013-07-23	1430	A
USGS	06805500	2013-07-24	1460	A
USGS	06805500	2013-07-25	1530	A
USGS	06805500	2013-07-26	1420	A
USGS	06805500	2013-07-27	1600	A
USGS	06805500	2013-07-28	1710	A
USGS	06805500	2013-07-29	2220	A
USGS	06805500	2013-07-30	2900	A
USGS	06805500	2013-07-31	2690	A
USGS	06805500	2013-08-01	2630	A
USGS	06805500	2013-08-02	3470	A
USGS	06805500	2013-08-03	3720	A
USGS	06805500	2013-08-04	3690	A
USGS	06805500	2013-08-05	4500	A
USGS	06805500	2013-08-06	4490	A
USGS	06805500	2013-08-07	4100	A
USGS	06805500	2013-08-08	3770	A
USGS	06805500	2013-08-09	3880	A
USGS	06805500	2013-08-10	3860	A
USGS	06805500	2013-08-11	3850	A
USGS	06805500	2013-08-12	3450	A
USGS	06805500	2013-08-13	2980	A
USGS	06805500	2013-08-14	3150	A
USGS	06805500	2013-08-15	3240	A
USGS	06805500	2013-08-16	4080	A
USGS	06805500	2013-08-17	4410	A
USGS	06805500	2013-08-18	4120	A
USGS	06805500	2013-08-19	4710	A
USGS	06805500	2013-08-20	4680	A
USGS	06805500	2013-08-21	3830	A
USGS	06805500	2013-08-22	3680	A
USGS	06805500	2013-08-23	3500	A
USGS	06805500	2013-08-24	3900	A
USGS	06805500	2013-08-25	4280	A
USGS	06805500	2013-08-26	4460	A
USGS	06805500	2013-08-27	3810	A
USGS	06805500	2013-08-28	3600	A
USGS	06805500	2013-08-29	3080	A
USGS	06805500	2013-08-30	2860	A
USGS	06805500	2013-08-31	2600	A
USGS	06805500	2013-09-01	2250	A
USGS	06805500	2013-09-02	1940	A
USGS	06805500	2013-09-03	1470	A
USGS	06805500	2013-09-04	1490	A
USGS	06805500	2013-09-05	1300	A
USGS	06805500	2013-09-06	1370	A
USGS	06805500	2013-09-07	1540	A
USGS	06805500	2013-09-08	1570	A
USGS	06805500	2013-09-09	1760	A
USGS	06805500	2013-09-10	1370	A
USGS	06805500	2013-09-11	2350	A
USGS	06805500	2013-09-12	2400	A
USGS	06805500	2013-09-13	1830	A
USGS	06805500	2013-09-14	1450	A
USGS	06805500	2013-09-15	1780	A
USGS	06805500	2013-09-16	1570	A
USGS	06805500	2013-09-17	1700	A
USGS	06805500	2013-09-18	1730	A
USGS	06805500	2013-09-19	2000	A
USGS	06805500	2013-09-20	2270	A
USGS	06805500	2013-09-21	2120	A
USGS	06805500	2013-09-22	2110	A
USGS	06805500	2013-09-23	2250	A
USGS	06805500	2013-09-24	2120	A
USGS	06805500	2013-09-25	2200	A
USGS	06805500	2013-09-26	1890	A
USGS	06805500	2013-09-27	1770	A
USGS	06805500	2013-09-28	2510	A
USGS	06805500	2013-09-29	2750	A
USGS	06805500	2013-09-30	2390	A
USGS	06805500	2013-10-01	8090	A
USGS	06805500	2013-10-02	11700	A
USGS	06805500	2013-10-03	12600	A
USGS	06805500	2013-10-04	18100	A
USGS	06805500	2013-10-05	22200	A
USGS	06805500	2013-10-06	17300	A
USGS	06805500	2013-10-07	13200	A
USGS	06805500	2013-10-08	11400	A
USGS	06805500	2013-10-09	9700	A
USGS	06805500	2013-10-10	8640	A
USGS	06805500	2013-10-11	7890	A
USGS	06805500	2013-10-12	7690	A
USGS	06805500	2013-10-13	7450	A
USGS	06805500	2013-10-14	7640	A
USGS	06805500	2013-10-15	8550	A
USGS	06805500	2013-10-16	11100	A
USGS	06805500	2013-10-17	13400	A
USGS	06805500	2013-10-18	11100	A
USGS	06805500	2013-10-19	9420	A
USGS	06805500	2013-10-20	8530	A
USGS	06805500	2013-10-21	7980	A
USGS	06805500	2013-10-22	7250	A
USGS	06805500	2013-10-23	7130	A
USGS	06805500	2013-10-24	7260	A
USGS	06805500	2013-10-25	6700	A
USGS	06805500	2013-10-26	6410	A
USGS	06805500	2013-10-27	5880	A
USGS	06805500	2013-10-28	6150	A
USGS	06805500	2013-10-29	6180	P
USGS	06805500	2013-10-30	6550	P
USGS	06805500	2013-10-31	6240	P
USGS	06805500	2013-11-01	6360	P
USGS	06805500	2013-11-02	7100	P
USGS	06805500	2013-11-03	6340	P
USGS	06805500	2013-11-04	5740	P
USGS	06805500	2013-11-05	6120	P
USGS	06805500	2013-11-06	6860	P
USGS	06805500	2013-11-07	6980	P
USGS	06805500	2013-11-08	7450	P
USGS	06805500	2013-11-09	7300	P
USGS	06805500	2013-11-10	7280	P
USGS	06805500	2013-11-11	7090	P
USGS	06805500	2013-11-12	6170	P
USGS	06805500	2013-11-13	5740	P
USGS	06805500	2013-11-14	6200	P
USGS	06805500	2013-11-15	6120	P
USGS	06805500	2013-11-16	6230	P
USGS	06805500	2013-11-17	6130	P
USGS	06805500	2013-11-18	6460	P
USGS	06805500	2013-11-19	6360	P
USGS	06805500	2013-11-20	6370	P
USGS	06805500	2013-11-21	6430	P
USGS	06805500	2013-11-22	6350	P
USGS	06805500	2013-11-23	5720	P
USGS	06805500	2013-11-24	3330	P
USGS	06805500	2013-11-25	5660	P
USGS	06805500	2013-11-26	6160	P
USGS	06805500	2013-11-27	5370	P
USGS	06805500	2013-11-28	5820	P
USGS	06805500	2013-11-29	6350	P
USGS	06805500	2013-11-30	6850	P
USGS	06805500	2013-12-01	7030	P
USGS	06805500	2013-12-02	6980	P
USGS	06805500	2013-12-03	7030	P
USGS	06805500	2013-12-04	7190	P
USGS	06805500	2013-12-05	Ice	P
USGS	06805500	2013-12-06	Ice	P
USGS	06805500	2013-12-07	Ice	P
USGS	06805500	2013-12-08	Ice	P
USGS	06805500	2013-12-09	Ice	P
USGS	06805500	2013-12-10	Ice	P
USGS	06805500	2013-12-11	Ice	P
USGS	06805500	2013-12-12	Ice	P
USGS	06805500	2013-12-13	Ice	P
USGS	06805500	2013-12-14	Ice	P
USGS	06805500	2013-12-15	Ice	P
USGS	06805500	2013-12-16	Ice	P
USGS	06805500	2013-12-17	Ice	P
USGS	06805500	2013-12-18	Ice	P
USGS	06805500	2013-12-19	Ice	P
USGS	06805500	2013-12-20	Ice	P
USGS	06805500	2013-12-21	Ice	P
USGS	06805500	2013-12-22	Ice	P
USGS	06805500	2013-12-23	Ice	P
USGS	06805500	2013-12-24	Ice	P
USGS	06805500	2013-12-25	Ice	P
USGS	06805500	2013-12-26	Ice	P
USGS	06805500	2013-12-27	Ice	P
USGS	06805500	2013-12-28	Ice	P
USGS	06805500	2013-12-29	Ice	P
USGS	06805500	2013-12-30	Ice	P
USGS	06805500	2013-12-31	Ice	P
