# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ne/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-12 10:58:43 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06674500 NORTH PLATTE RIVER AT WYOMING-NEBRASKA STATE LINE
# -----------------------------------------------------------------------------------
#
# Data provided for site 06674500
#    DD parameter statistic   Description
#    05   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	05_00060_00003	05_00060_00003_cd
USGS	06674500	2011-02-21	304	A
USGS	06674500	2011-02-22	313	A
USGS	06674500	2011-02-23	315	A
USGS	06674500	2011-02-24	315	A
USGS	06674500	2011-02-25	306	A
USGS	06674500	2011-02-26	300	A
USGS	06674500	2011-02-27	313	A
USGS	06674500	2011-02-28	310	A
USGS	06674500	2011-03-01	311	A
USGS	06674500	2011-03-02	462	A
USGS	06674500	2011-03-03	643	A
USGS	06674500	2011-03-04	950	A
USGS	06674500	2011-03-05	1390	A
USGS	06674500	2011-03-06	1780	A
USGS	06674500	2011-03-07	2080	A
USGS	06674500	2011-03-08	2350	A
USGS	06674500	2011-03-09	2600	A
USGS	06674500	2011-03-10	2900	A
USGS	06674500	2011-03-11	3140	A
USGS	06674500	2011-03-12	3390	A
USGS	06674500	2011-03-13	3680	A
USGS	06674500	2011-03-14	3870	A
USGS	06674500	2011-03-15	3940	A
USGS	06674500	2011-03-16	4000	A
USGS	06674500	2011-03-17	4050	A
USGS	06674500	2011-03-18	4190	A
USGS	06674500	2011-03-19	4390	A
USGS	06674500	2011-03-20	4530	A
USGS	06674500	2011-03-21	4580	A
USGS	06674500	2011-03-22	4620	A
USGS	06674500	2011-03-23	4680	A
USGS	06674500	2011-03-24	4680	A
USGS	06674500	2011-03-25	4700	A
USGS	06674500	2011-03-26	4740	A
USGS	06674500	2011-03-27	4680	A
USGS	06674500	2011-03-28	4640	A
USGS	06674500	2011-03-29	4570	A
USGS	06674500	2011-03-30	4390	A
USGS	06674500	2011-03-31	4280	A
USGS	06674500	2011-04-01	4240	A
USGS	06674500	2011-04-02	4140	A
USGS	06674500	2011-04-03	4140	A
USGS	06674500	2011-04-04	4150	A
USGS	06674500	2011-04-05	4160	A
USGS	06674500	2011-04-06	4220	A
USGS	06674500	2011-04-07	4300	A
USGS	06674500	2011-04-08	4380	A
USGS	06674500	2011-04-09	4410	A
USGS	06674500	2011-04-10	4470	A
USGS	06674500	2011-04-11	4430	A
USGS	06674500	2011-04-12	4460	A
USGS	06674500	2011-04-13	4440	A
USGS	06674500	2011-04-14	4500	A
USGS	06674500	2011-04-15	4470	A
USGS	06674500	2011-04-16	4530	A
USGS	06674500	2011-04-17	4630	A
USGS	06674500	2011-04-18	4660	A
USGS	06674500	2011-04-19	4640	A
USGS	06674500	2011-04-20	4570	A
USGS	06674500	2011-04-21	4610	A
USGS	06674500	2011-04-22	4650	A
USGS	06674500	2011-04-23	4660	A
USGS	06674500	2011-04-24	4720	A
USGS	06674500	2011-04-25	4730	A
USGS	06674500	2011-04-26	4740	A
USGS	06674500	2011-04-27	4730	A
USGS	06674500	2011-04-28	4720	A
USGS	06674500	2011-04-29	4740	A
USGS	06674500	2011-04-30	4730	A
USGS	06674500	2011-05-01	4750	A
USGS	06674500	2011-05-02	4650	A
USGS	06674500	2011-05-03	4880	A
USGS	06674500	2011-05-04	4950	A
USGS	06674500	2011-05-05	5100	A
USGS	06674500	2011-05-06	5500	A
USGS	06674500	2011-05-07	5620	A
USGS	06674500	2011-05-08	5780	A
USGS	06674500	2011-05-09	5870	A
USGS	06674500	2011-05-10	5740	A
USGS	06674500	2011-05-11	5690	A
USGS	06674500	2011-05-12	6220	A
USGS	06674500	2011-05-13	5990	A
USGS	06674500	2011-05-14	6030	A
USGS	06674500	2011-05-15	6230	A
USGS	06674500	2011-05-16	6310	A
USGS	06674500	2011-05-17	6280	A
USGS	06674500	2011-05-18	6220	A
USGS	06674500	2011-05-19	6450	A
USGS	06674500	2011-05-20	6470	A
USGS	06674500	2011-05-21	6300	A
USGS	06674500	2011-05-22	6350	A
USGS	06674500	2011-05-23	6310	A
USGS	06674500	2011-05-24	6480	A
USGS	06674500	2011-05-25	6680	A
USGS	06674500	2011-05-26	6770	A
USGS	06674500	2011-05-27	6770	A
USGS	06674500	2011-05-28	6770	A
USGS	06674500	2011-05-29	6960	A
USGS	06674500	2011-05-30	7060	A
USGS	06674500	2011-05-31	6930	A
USGS	06674500	2011-06-01	7010	A
USGS	06674500	2011-06-02	7080	A
USGS	06674500	2011-06-03	7220	A
USGS	06674500	2011-06-04	7260	A
USGS	06674500	2011-06-05	7380	A
USGS	06674500	2011-06-06	7440	A
USGS	06674500	2011-06-07	7440	A
USGS	06674500	2011-06-08	7540	A
USGS	06674500	2011-06-09	7580	A
USGS	06674500	2011-06-10	7740	A
USGS	06674500	2011-06-11	7830	A
USGS	06674500	2011-06-12	7880	A
USGS	06674500	2011-06-13	7870	A
USGS	06674500	2011-06-14	7710	A
USGS	06674500	2011-06-15	7560	A
USGS	06674500	2011-06-16	7500	A
USGS	06674500	2011-06-17	7440	A
USGS	06674500	2011-06-18	7350	A
USGS	06674500	2011-06-19	7460	A
USGS	06674500	2011-06-20	7370	A
USGS	06674500	2011-06-21	7290	A
USGS	06674500	2011-06-22	7260	A
USGS	06674500	2011-06-23	7310	A
USGS	06674500	2011-06-24	7190	A
USGS	06674500	2011-06-25	6720	A
USGS	06674500	2011-06-26	6590	A
USGS	06674500	2011-06-27	6510	A
USGS	06674500	2011-06-28	6450	A
USGS	06674500	2011-06-29	6320	A
USGS	06674500	2011-06-30	6120	A
USGS	06674500	2011-07-01	5950	A
USGS	06674500	2011-07-02	5770	A
USGS	06674500	2011-07-03	5720	A
USGS	06674500	2011-07-04	5550	A
USGS	06674500	2011-07-05	5390	A
USGS	06674500	2011-07-06	5300	A
USGS	06674500	2011-07-07	5270	A
USGS	06674500	2011-07-08	5160	A
USGS	06674500	2011-07-09	4960	A
USGS	06674500	2011-07-10	4810	A
USGS	06674500	2011-07-11	4670	A
USGS	06674500	2011-07-12	4450	A
USGS	06674500	2011-07-13	4580	A
USGS	06674500	2011-07-14	4450	A
USGS	06674500	2011-07-15	4320	A
USGS	06674500	2011-07-16	4220	A
USGS	06674500	2011-07-17	4240	A
USGS	06674500	2011-07-18	4360	A
USGS	06674500	2011-07-19	4430	A
USGS	06674500	2011-07-20	4530	A
USGS	06674500	2011-07-21	4540	A
USGS	06674500	2011-07-22	4550	A
USGS	06674500	2011-07-23	4570	A
USGS	06674500	2011-07-24	4580	A
USGS	06674500	2011-07-25	4560	A
USGS	06674500	2011-07-26	4540	A
USGS	06674500	2011-07-27	4540	A
USGS	06674500	2011-07-28	4520	A
USGS	06674500	2011-07-29	4510	A
USGS	06674500	2011-07-30	4510	A
USGS	06674500	2011-07-31	4610	A
USGS	06674500	2011-08-01	4580	A
USGS	06674500	2011-08-02	4550	A
USGS	06674500	2011-08-03	4630	A
USGS	06674500	2011-08-04	4680	A
USGS	06674500	2011-08-05	4710	A
USGS	06674500	2011-08-06	4610	A
USGS	06674500	2011-08-07	4690	A
USGS	06674500	2011-08-08	4650	A
USGS	06674500	2011-08-09	4790	A
USGS	06674500	2011-08-10	4900	A
USGS	06674500	2011-08-11	4640	A
USGS	06674500	2011-08-12	4560	A
USGS	06674500	2011-08-13	4680	A
USGS	06674500	2011-08-14	4850	A
USGS	06674500	2011-08-15	4950	A
USGS	06674500	2011-08-16	4870	A
USGS	06674500	2011-08-17	4760	A
USGS	06674500	2011-08-18	4770	A
USGS	06674500	2011-08-19	4790	A
USGS	06674500	2011-08-20	4800	A
USGS	06674500	2011-08-21	4760	A
USGS	06674500	2011-08-22	4720	A
USGS	06674500	2011-08-23	4650	A
USGS	06674500	2011-08-24	4450	A
USGS	06674500	2011-08-25	3000	A
USGS	06674500	2011-08-26	2540	A
USGS	06674500	2011-08-27	2430	A
USGS	06674500	2011-08-28	2400	A
USGS	06674500	2011-08-29	2880	A
USGS	06674500	2011-08-30	4000	A
USGS	06674500	2011-08-31	4280	A
USGS	06674500	2011-09-01	4420	A
USGS	06674500	2011-09-02	4580	A
USGS	06674500	2011-09-03	4660	A
USGS	06674500	2011-09-04	4650	A
USGS	06674500	2011-09-05	4700	A
USGS	06674500	2011-09-06	4780	A
USGS	06674500	2011-09-07	4710	A
USGS	06674500	2011-09-08	4530	A
USGS	06674500	2011-09-09	4570	A
USGS	06674500	2011-09-10	4610	A
USGS	06674500	2011-09-11	4740	A
USGS	06674500	2011-09-12	4690	A
USGS	06674500	2011-09-13	4580	A
USGS	06674500	2011-09-14	4550	A
USGS	06674500	2011-09-15	4600	A
USGS	06674500	2011-09-16	4440	A
USGS	06674500	2011-09-17	4260	A
USGS	06674500	2011-09-18	4180	A
USGS	06674500	2011-09-19	4190	A
USGS	06674500	2011-09-20	4140	A
USGS	06674500	2011-09-21	4130	A
USGS	06674500	2011-09-22	4170	A
USGS	06674500	2011-09-23	4060	A
USGS	06674500	2011-09-24	3380	A
USGS	06674500	2011-09-25	2720	A
USGS	06674500	2011-09-26	2620	A
USGS	06674500	2011-09-27	2710	A
USGS	06674500	2011-09-28	2600	A
USGS	06674500	2011-09-29	2760	A
USGS	06674500	2011-09-30	2860	A
USGS	06674500	2011-10-01	1800	A:e
USGS	06674500	2011-10-02	1300	A:e
USGS	06674500	2011-10-03	1000	A:e
USGS	06674500	2011-10-04	850	A:e
USGS	06674500	2011-10-05	750	A:e
USGS	06674500	2011-10-06	700	A:e
USGS	06674500	2011-10-07	626	A
USGS	06674500	2011-10-08	631	A
USGS	06674500	2011-10-09	740	A
USGS	06674500	2011-10-10	675	A
USGS	06674500	2011-10-11	650	A
USGS	06674500	2011-10-12	634	A
USGS	06674500	2011-10-13	581	A
USGS	06674500	2011-10-14	589	A
USGS	06674500	2011-10-15	557	A
USGS	06674500	2011-10-16	525	A
USGS	06674500	2011-10-17	511	A
USGS	06674500	2011-10-18	532	A
USGS	06674500	2011-10-19	502	A
USGS	06674500	2011-10-20	483	A
USGS	06674500	2011-10-21	483	A
USGS	06674500	2011-10-22	473	A
USGS	06674500	2011-10-23	461	A
USGS	06674500	2011-10-24	452	A
USGS	06674500	2011-10-25	446	A
USGS	06674500	2011-10-26	437	A
USGS	06674500	2011-10-27	432	A
USGS	06674500	2011-10-28	425	A
USGS	06674500	2011-10-29	418	A
USGS	06674500	2011-10-30	411	A
USGS	06674500	2011-10-31	406	A
USGS	06674500	2011-11-01	401	A
USGS	06674500	2011-11-02	400	A
USGS	06674500	2011-11-03	392	A
USGS	06674500	2011-11-04	387	A
USGS	06674500	2011-11-05	383	A
USGS	06674500	2011-11-06	375	A
USGS	06674500	2011-11-07	368	A
USGS	06674500	2011-11-08	365	A
USGS	06674500	2011-11-09	359	A
USGS	06674500	2011-11-10	354	A
USGS	06674500	2011-11-11	351	A
USGS	06674500	2011-11-12	351	A
USGS	06674500	2011-11-13	344	A
USGS	06674500	2011-11-14	342	A
USGS	06674500	2011-11-15	337	A
USGS	06674500	2011-11-16	335	A
USGS	06674500	2011-11-17	330	A
USGS	06674500	2011-11-18	329	A
USGS	06674500	2011-11-19	328	A
USGS	06674500	2011-11-20	322	A
USGS	06674500	2011-11-21	318	A
USGS	06674500	2011-11-22	315	A
USGS	06674500	2011-11-23	312	A
USGS	06674500	2011-11-24	305	A
USGS	06674500	2011-11-25	305	A
USGS	06674500	2011-11-26	299	A
USGS	06674500	2011-11-27	294	A
USGS	06674500	2011-11-28	294	A
USGS	06674500	2011-11-29	294	A
USGS	06674500	2011-11-30	292	A
USGS	06674500	2011-12-01	289	A
USGS	06674500	2011-12-02	287	A
USGS	06674500	2011-12-03	287	A
USGS	06674500	2011-12-04	282	A
USGS	06674500	2011-12-05	276	A
USGS	06674500	2011-12-06	270	A:e
USGS	06674500	2011-12-07	284	A
USGS	06674500	2011-12-08	281	A
USGS	06674500	2011-12-09	281	A
USGS	06674500	2011-12-10	278	A
USGS	06674500	2011-12-11	274	A
USGS	06674500	2011-12-12	274	A
USGS	06674500	2011-12-13	268	A
USGS	06674500	2011-12-14	273	A
USGS	06674500	2011-12-15	268	A
USGS	06674500	2011-12-16	268	A
USGS	06674500	2011-12-17	261	A
USGS	06674500	2011-12-18	261	A
USGS	06674500	2011-12-19	261	A
USGS	06674500	2011-12-20	258	A
USGS	06674500	2011-12-21	258	A
USGS	06674500	2011-12-22	256	A
USGS	06674500	2011-12-23	251	A
USGS	06674500	2011-12-24	249	A
USGS	06674500	2011-12-25	245	A
USGS	06674500	2011-12-26	243	A
USGS	06674500	2011-12-27	243	A
USGS	06674500	2011-12-28	242	A
USGS	06674500	2011-12-29	243	A
USGS	06674500	2011-12-30	243	A
USGS	06674500	2011-12-31	242	A
USGS	06674500	2012-01-01	237	A
USGS	06674500	2012-01-02	234	A
USGS	06674500	2012-01-03	233	A
USGS	06674500	2012-01-04	232	A
USGS	06674500	2012-01-05	228	A
USGS	06674500	2012-01-06	225	A
USGS	06674500	2012-01-07	226	A
USGS	06674500	2012-01-08	226	A
USGS	06674500	2012-01-09	225	A
USGS	06674500	2012-01-10	222	A
USGS	06674500	2012-01-11	220	A:e
USGS	06674500	2012-01-12	215	A:e
USGS	06674500	2012-01-13	218	A
USGS	06674500	2012-01-14	219	A
USGS	06674500	2012-01-15	219	A
USGS	06674500	2012-01-16	217	A
USGS	06674500	2012-01-17	209	A
USGS	06674500	2012-01-18	205	A:e
USGS	06674500	2012-01-19	210	A
USGS	06674500	2012-01-20	214	A
USGS	06674500	2012-01-21	213	A
USGS	06674500	2012-01-22	209	A
USGS	06674500	2012-01-23	207	A
USGS	06674500	2012-01-24	205	A
USGS	06674500	2012-01-25	206	A
USGS	06674500	2012-01-26	197	A
USGS	06674500	2012-01-27	196	A
USGS	06674500	2012-01-28	194	A
USGS	06674500	2012-01-29	193	A
USGS	06674500	2012-01-30	201	A
USGS	06674500	2012-01-31	214	A
USGS	06674500	2012-02-01	211	A
USGS	06674500	2012-02-02	209	A
USGS	06674500	2012-02-03	209	A
USGS	06674500	2012-02-04	207	A
USGS	06674500	2012-02-05	201	A
USGS	06674500	2012-02-06	196	A
USGS	06674500	2012-02-07	193	A
USGS	06674500	2012-02-08	194	A
USGS	06674500	2012-02-09	193	A
USGS	06674500	2012-02-10	196	A
USGS	06674500	2012-02-11	196	A
USGS	06674500	2012-02-12	193	A
USGS	06674500	2012-02-13	197	A
USGS	06674500	2012-02-14	204	A
USGS	06674500	2012-02-15	204	A
USGS	06674500	2012-02-16	200	A
USGS	06674500	2012-02-17	200	A
USGS	06674500	2012-02-18	202	A
USGS	06674500	2012-02-19	198	A
USGS	06674500	2012-02-20	199	A
USGS	06674500	2012-02-21	198	A
USGS	06674500	2012-02-22	198	A
USGS	06674500	2012-02-23	207	A
USGS	06674500	2012-02-24	202	A
USGS	06674500	2012-02-25	193	A
USGS	06674500	2012-02-26	195	A
USGS	06674500	2012-02-27	195	A
USGS	06674500	2012-02-28	197	A
USGS	06674500	2012-02-29	198	A
USGS	06674500	2012-03-01	196	A
USGS	06674500	2012-03-02	197	A
USGS	06674500	2012-03-03	192	A
USGS	06674500	2012-03-04	190	A
USGS	06674500	2012-03-05	195	A
USGS	06674500	2012-03-06	199	A
USGS	06674500	2012-03-07	200	A
USGS	06674500	2012-03-08	201	A
USGS	06674500	2012-03-09	198	A
USGS	06674500	2012-03-10	198	A
USGS	06674500	2012-03-11	201	A
USGS	06674500	2012-03-12	204	A
USGS	06674500	2012-03-13	204	A
USGS	06674500	2012-03-14	203	A
USGS	06674500	2012-03-15	200	A
USGS	06674500	2012-03-16	196	A
USGS	06674500	2012-03-17	185	A
USGS	06674500	2012-03-18	183	A
USGS	06674500	2012-03-19	191	A
USGS	06674500	2012-03-20	193	A
USGS	06674500	2012-03-21	191	A
USGS	06674500	2012-03-22	189	A
USGS	06674500	2012-03-23	188	A
USGS	06674500	2012-03-24	187	A
USGS	06674500	2012-03-25	186	A
USGS	06674500	2012-03-26	186	A
USGS	06674500	2012-03-27	182	A
USGS	06674500	2012-03-28	190	A
USGS	06674500	2012-03-29	191	A
USGS	06674500	2012-03-30	183	A
USGS	06674500	2012-03-31	178	A
USGS	06674500	2012-04-01	176	A
USGS	06674500	2012-04-02	175	A
USGS	06674500	2012-04-03	173	A
USGS	06674500	2012-04-04	171	A
USGS	06674500	2012-04-05	168	A
USGS	06674500	2012-04-06	168	A
USGS	06674500	2012-04-07	165	A
USGS	06674500	2012-04-08	164	A
USGS	06674500	2012-04-09	165	A
USGS	06674500	2012-04-10	169	A
USGS	06674500	2012-04-11	174	A
USGS	06674500	2012-04-12	178	A
USGS	06674500	2012-04-13	178	A
USGS	06674500	2012-04-14	182	A
USGS	06674500	2012-04-15	184	A
USGS	06674500	2012-04-16	181	A
USGS	06674500	2012-04-17	184	A
USGS	06674500	2012-04-18	188	A
USGS	06674500	2012-04-19	191	A
USGS	06674500	2012-04-20	184	A
USGS	06674500	2012-04-21	183	A
USGS	06674500	2012-04-22	174	A
USGS	06674500	2012-04-23	173	A
USGS	06674500	2012-04-24	130	A
USGS	06674500	2012-04-25	87	A
USGS	06674500	2012-04-26	111	A
USGS	06674500	2012-04-27	50	A
USGS	06674500	2012-04-28	36	A
USGS	06674500	2012-04-29	35	A
USGS	06674500	2012-04-30	34	A
USGS	06674500	2012-05-01	33	A
USGS	06674500	2012-05-02	67	A
USGS	06674500	2012-05-03	298	A
USGS	06674500	2012-05-04	462	A
USGS	06674500	2012-05-05	577	A
USGS	06674500	2012-05-06	732	A
USGS	06674500	2012-05-07	808	A
USGS	06674500	2012-05-08	794	A
USGS	06674500	2012-05-09	735	A
USGS	06674500	2012-05-10	660	A
USGS	06674500	2012-05-11	630	A
USGS	06674500	2012-05-12	612	A
USGS	06674500	2012-05-13	600	A
USGS	06674500	2012-05-14	637	A
USGS	06674500	2012-05-15	632	A
USGS	06674500	2012-05-16	713	A
USGS	06674500	2012-05-17	795	A
USGS	06674500	2012-05-18	838	A
USGS	06674500	2012-05-19	893	A
USGS	06674500	2012-05-20	867	A
USGS	06674500	2012-05-21	860	A
USGS	06674500	2012-05-22	848	A
USGS	06674500	2012-05-23	821	A
USGS	06674500	2012-05-24	829	A
USGS	06674500	2012-05-25	810	A
USGS	06674500	2012-05-26	768	A
USGS	06674500	2012-05-27	771	A
USGS	06674500	2012-05-28	754	A
USGS	06674500	2012-05-29	752	A
USGS	06674500	2012-05-30	725	A
USGS	06674500	2012-05-31	755	A
USGS	06674500	2012-06-01	754	A
USGS	06674500	2012-06-02	740	A
USGS	06674500	2012-06-03	716	A
USGS	06674500	2012-06-04	693	A
USGS	06674500	2012-06-05	657	A
USGS	06674500	2012-06-06	782	A
USGS	06674500	2012-06-07	894	A
USGS	06674500	2012-06-08	905	A
USGS	06674500	2012-06-09	873	A
USGS	06674500	2012-06-10	843	A
USGS	06674500	2012-06-11	826	A
USGS	06674500	2012-06-12	886	A
USGS	06674500	2012-06-13	984	A
USGS	06674500	2012-06-14	967	A
USGS	06674500	2012-06-15	1020	A
USGS	06674500	2012-06-16	1090	A
USGS	06674500	2012-06-17	1120	A
USGS	06674500	2012-06-18	1120	A
USGS	06674500	2012-06-19	1150	A
USGS	06674500	2012-06-20	1240	A
USGS	06674500	2012-06-21	1250	A
USGS	06674500	2012-06-22	1260	A
USGS	06674500	2012-06-23	1300	A
USGS	06674500	2012-06-24	1300	A
USGS	06674500	2012-06-25	1320	A
USGS	06674500	2012-06-26	1340	A
USGS	06674500	2012-06-27	1380	A
USGS	06674500	2012-06-28	1470	A
USGS	06674500	2012-06-29	1480	A
USGS	06674500	2012-06-30	1540	A
USGS	06674500	2012-07-01	1540	A
USGS	06674500	2012-07-02	1510	A
USGS	06674500	2012-07-03	1470	A
USGS	06674500	2012-07-04	1470	A
USGS	06674500	2012-07-05	1490	A
USGS	06674500	2012-07-06	1510	A
USGS	06674500	2012-07-07	1490	A
USGS	06674500	2012-07-08	1510	A
USGS	06674500	2012-07-09	1510	A
USGS	06674500	2012-07-10	1450	A
USGS	06674500	2012-07-11	1440	A
USGS	06674500	2012-07-12	1460	A
USGS	06674500	2012-07-13	1450	A
USGS	06674500	2012-07-14	1420	A
USGS	06674500	2012-07-15	1430	A
USGS	06674500	2012-07-16	1470	A
USGS	06674500	2012-07-17	1470	A
USGS	06674500	2012-07-18	1470	A
USGS	06674500	2012-07-19	1440	A
USGS	06674500	2012-07-20	1420	A
USGS	06674500	2012-07-21	1420	A
USGS	06674500	2012-07-22	1450	A
USGS	06674500	2012-07-23	1470	A
USGS	06674500	2012-07-24	1470	A
USGS	06674500	2012-07-25	1470	A
USGS	06674500	2012-07-26	1470	A
USGS	06674500	2012-07-27	1440	A
USGS	06674500	2012-07-28	1440	A
USGS	06674500	2012-07-29	1440	A
USGS	06674500	2012-07-30	1450	A
USGS	06674500	2012-07-31	1420	A
USGS	06674500	2012-08-01	1390	A
USGS	06674500	2012-08-02	1340	A
USGS	06674500	2012-08-03	1310	A
USGS	06674500	2012-08-04	1280	A
USGS	06674500	2012-08-05	1280	A
USGS	06674500	2012-08-06	1280	A
USGS	06674500	2012-08-07	1310	A
USGS	06674500	2012-08-08	1320	A
USGS	06674500	2012-08-09	1300	A
USGS	06674500	2012-08-10	1310	A
USGS	06674500	2012-08-11	1340	A
USGS	06674500	2012-08-12	1350	A
USGS	06674500	2012-08-13	1340	A
USGS	06674500	2012-08-14	1350	A
USGS	06674500	2012-08-15	1360	A
USGS	06674500	2012-08-16	1360	A
USGS	06674500	2012-08-17	1380	A
USGS	06674500	2012-08-18	1340	A
USGS	06674500	2012-08-19	1310	A
USGS	06674500	2012-08-20	1330	A
USGS	06674500	2012-08-21	1320	A
USGS	06674500	2012-08-22	1270	A
USGS	06674500	2012-08-23	1220	A
USGS	06674500	2012-08-24	1200	A
USGS	06674500	2012-08-25	1180	A
USGS	06674500	2012-08-26	1160	A
USGS	06674500	2012-08-27	1190	A
USGS	06674500	2012-08-28	1160	A
USGS	06674500	2012-08-29	1170	A
USGS	06674500	2012-08-30	1190	A
USGS	06674500	2012-08-31	1160	A
USGS	06674500	2012-09-01	1150	A
USGS	06674500	2012-09-02	1110	A
USGS	06674500	2012-09-03	1100	A
USGS	06674500	2012-09-04	1100	A
USGS	06674500	2012-09-05	1050	A
USGS	06674500	2012-09-06	1030	A
USGS	06674500	2012-09-07	1050	A
USGS	06674500	2012-09-08	1050	A
USGS	06674500	2012-09-09	1070	A
USGS	06674500	2012-09-10	1080	A
USGS	06674500	2012-09-11	1150	A
USGS	06674500	2012-09-12	1580	A
USGS	06674500	2012-09-13	1690	A
USGS	06674500	2012-09-14	1660	A
USGS	06674500	2012-09-15	1590	A
USGS	06674500	2012-09-16	1550	A
USGS	06674500	2012-09-17	1540	A
USGS	06674500	2012-09-18	1560	A
USGS	06674500	2012-09-19	1480	A
USGS	06674500	2012-09-20	1190	A
USGS	06674500	2012-09-21	1110	A
USGS	06674500	2012-09-22	1050	A
USGS	06674500	2012-09-23	1030	A
USGS	06674500	2012-09-24	1020	A
USGS	06674500	2012-09-25	1020	A
USGS	06674500	2012-09-26	916	A
USGS	06674500	2012-09-27	865	A
USGS	06674500	2012-09-28	851	A
USGS	06674500	2012-09-29	739	A
USGS	06674500	2012-09-30	674	A
USGS	06674500	2012-10-01	625	A
USGS	06674500	2012-10-02	501	A
USGS	06674500	2012-10-03	390	A
USGS	06674500	2012-10-04	331	A
USGS	06674500	2012-10-05	301	A
USGS	06674500	2012-10-06	291	A
USGS	06674500	2012-10-07	274	A
USGS	06674500	2012-10-08	256	A
USGS	06674500	2012-10-09	247	A
USGS	06674500	2012-10-10	236	A
USGS	06674500	2012-10-11	221	A
USGS	06674500	2012-10-12	221	A
USGS	06674500	2012-10-13	220	A
USGS	06674500	2012-10-14	206	A
USGS	06674500	2012-10-15	204	A
USGS	06674500	2012-10-16	204	A
USGS	06674500	2012-10-17	194	A
USGS	06674500	2012-10-18	181	A
USGS	06674500	2012-10-19	176	A
USGS	06674500	2012-10-20	175	A
USGS	06674500	2012-10-21	173	A
USGS	06674500	2012-10-22	162	A
USGS	06674500	2012-10-23	159	A
